-2.06844188547497975783074e-01	 2.14881746906132667374045e-02	-1.79300439699248886915584e-01	-3.80715232113112839185121e-02	-4.95633093399849358751119e-02	 9.59530682064877238346412e-01
 5.64662159738285734933427e-02	 1.49959885676894683764759e-02	 1.17561551478451500885036e-01	 2.03596147894495420327399e-02	 4.29572857540645336449359e-01	 8.93206927058027067012347e-01
 1.22336938002062661778879e-02	 2.54593198462312320096146e-01	 2.27511510623344959114434e-01	 5.64726905122244327017711e-01	 5.40051342966284986246706e-01	 5.22206110801070488847131e-01
-2.82077441198986755832578e-01	 1.95696800422988204104513e-01	 5.96866566788478380978233e-01	 1.75868612997016310339760e-01	 1.25320177734956489379314e-01	 6.92279181353850026070518e-01
 2.67123310941818847830120e-01	 2.89738629813152182013170e-01	 3.65954747102360311572511e-01	 3.74153755011102262528766e-01	 5.41307744129034193458772e-02	 7.53559959851421878873623e-01
-1.20739447420537021615772e-01	 6.03936847198337622977249e-01	 5.83239769209520156345583e-02	 1.91180535716096999809821e-01	 2.57972908059600714025805e-01	 7.17063850448074413534982e-01
-5.27629742170215632057761e-01	-4.78672270734259615310169e-03	 7.19373240303432387454663e-02	 2.66722934139161538258378e-01	 3.99680000605483309872312e-01	 6.96795333935773197886476e-01
-1.67781631340213344127932e-01	-3.56450754137151104572467e-01	 3.60392217032278694421876e-01	 3.77038265308315856394472e-01	 6.20298107761355285716398e-02	 7.54257305586631288107924e-01
 4.19797541231806570216634e-01	-2.53349558857050738414074e-01	 2.54176657372729375428122e-01	 4.83385704058335585742157e-01	 2.34453204352067595683806e-01	 6.37454475496539774148630e-01
 4.71239474462012919442344e-01	 3.26327644539672723222878e-01	-1.92373192197334508257711e-01	 7.12338924111796806259989e-02	 3.25749960406797267609136e-01	 7.23359438252301423233348e-01
-4.90037345057296569450500e-01	 4.26157096431193482821698e-01	-3.85650754166881160056590e-01	 2.75590413584247739819943e-01	 1.57989463488708327398857e-02	 5.94413444208469643470494e-01
-1.94385151205127754137081e-01	-3.59892322473938486293576e-01	-1.46888613118333830054318e-02	 5.72135669150283576733784e-01	 5.17634522216973036456977e-01	 4.87023042641515524486806e-01
 1.18716003649620080451221e-01	-4.14120435063704273037644e-01	-2.47115069018787714139052e-01	 2.40473305402192000235218e-01	 1.56194385823658049572416e-01	 8.19219641872719117614565e-01
 6.59747496766043273197511e-01	-2.18521865237824602923311e-01	-4.07827553265633191426076e-01	 2.43456746020600800495259e-01	 7.29336928258537686708962e-02	 5.34852887240158558768144e-01
-5.14581781552593195416812e-02	 1.66018053367367857120485e-01	-3.60513602574818292634262e-01	 4.19120761158910504207142e-01	 3.76629167735523628923744e-01	 7.22708974478662335982904e-01
 2.29130104787041405378645e-01	 1.05016653547489562103845e-02	 6.53564092498029602928966e-01	-1.74522460864283524006879e-01	 2.40384103268577370426939e-01	 6.57267434650401605189529e-01
 2.35153684086467723579617e-01	 5.34881231945323332155340e-01	 2.30934130160790618280231e-01	-3.25258952496790321173847e-01	 4.40715512386870456040810e-01	 5.52494969264302970834990e-01
-3.80706592465717696960326e-01	 3.11309332917885095426413e-01	 1.07113786118554724091645e-01	-3.52811727406953712371518e-01	 3.18961878881000859831119e-01	 7.21431099509533990676857e-01
-3.84855673391027219842897e-01	-2.62093225411790031742498e-01	 3.57303701857210387338171e-01	-2.65991613999705667215068e-01	 4.65004928837293995957936e-01	 6.07080055618673841699717e-01
 7.36842272341538262470095e-02	-5.82284219128553437450080e-01	 2.19048638666519246420705e-01	-1.94033946581582267265631e-01	 1.57065153160026671486094e-01	 7.38386607371703473923219e-01
 1.95354911769530709131359e-01	 4.29915101711549285656844e-01	-2.76849479139771814661941e-01	-4.76735392639245469936782e-01	 1.06225971217311351835200e-01	 6.79561062828019646353539e-01
-8.81190852803172136598064e-02	 5.23989412688235289827787e-01	-3.03431736502776161490402e-01	-1.85368674240540098896446e-01	 5.52728901759384383396423e-01	 5.34535797915422716819478e-01
-4.32118843452081347056293e-01	 2.63368229391264113692372e-02	-4.82878087146105250404560e-01	-3.33343265940306623940081e-02	 4.10798120959965262777303e-01	 6.39954808038436073758248e-01
-1.70897420582528603016925e-01	-4.81475023881056451990901e-01	-1.45037514945812240352296e-01	-2.17501474739539082947637e-02	 6.28855956030743512563674e-01	 5.67456703127946937570414e-01
 3.88368181784015220614492e-01	-1.41649059531079174467649e-01	-1.77066933758133981946514e-01	-2.98202320465363768242639e-01	 4.60872756881891415536856e-02	 8.40657087860410046076254e-01
 2.44955013154694554999846e-02	 1.63072156508002136243718e-01	-7.02818101423930974291920e-01	-1.12039050569054429717930e-01	 5.75870833919452443372400e-03	 6.82838375403611697045392e-01
-2.11695642194182021000870e-01	-2.12761286297818152934980e-01	-2.29066957698298379053625e-01	-5.03484039687754680869602e-01	 3.15855093389404206760673e-01	 7.10060068430416135853989e-01
-2.55738340388170726225070e-01	 1.24061927206677038992844e-01	 5.44494783394133471943199e-03	 5.36005368645440349872899e-01	-1.34883924928336673687568e-01	 7.83378237887387141036299e-01
 1.72752964436665018554962e-01	-4.21457016454131611071787e-02	 2.75350645169656571553674e-01	 5.78236184542464615176982e-01	-4.36886415358514357265562e-01	 6.06081966632216029289282e-01
