-8.10480473913375992767172e-02	 7.77741036848798722447285e-02	 1.03878468221272071692063e-01	 9.88226525979781222908116e-01
 9.67810458893237912647578e-02	 1.73797367633773847117595e-01	 3.81816810210096502231636e-01	 9.02576217059327556846426e-01
 3.18889988848792771403140e-01	 4.57547975602709433573523e-01	 1.96685292225729224657726e-01	 8.06395635439552060930168e-01
-1.48139472015271500549005e-02	 4.53798603206504780338548e-01	 7.67913964577660729249331e-02	 8.87665734455375887712592e-01
-2.82241936933857573421847e-01	 3.21508899442942142066215e-01	 2.69590012904381282066169e-01	 8.62724023982772703078581e-01
-4.52714460288380915464757e-01	-3.17965140562223927411800e-02	 1.29354781529297135911349e-01	 8.81649556022788716269645e-01
-1.46190628804247158001317e-01	-2.46601715787404585089604e-01	 2.00274795026233132233529e-01	 9.36859594762057823480461e-01
 7.49757374705429663341860e-02	-4.84039845854120853729796e-01	 2.58681975306944422765554e-01	 8.32566935487810799720876e-01
 2.34474519700835021263075e-01	-1.18066442040554955839049e-01	 2.29849689223761949330438e-01	 9.37150540328866910044781e-01
 2.09676126854955846567918e-01	 2.14766621210460029178790e-01	-2.62894348671351939239482e-02	 9.53530327706105906848677e-01
-6.89843227586765944669978e-02	 3.93176592412897984996079e-01	-2.83062120157076047011202e-01	 8.72083233713554117905176e-01
-3.30352118579004983001113e-01	 2.00346049839214390697606e-01	-9.76688880339972032018636e-02	 9.17163958283571223439878e-01
-2.99978811298476810698332e-01	-1.94823313504189660205768e-01	-1.34633988723443148716186e-01	 9.24083480194087591996777e-01
-7.75243865679696303461199e-02	-4.99551100562812100402965e-01	-9.51228573393672199864923e-02	 8.57549012841445579269362e-01
 9.76655000210990553721757e-02	-2.13466094068983286424768e-01	-9.05406181940298926402733e-02	 9.67830601523636202543344e-01
 4.12079975230984829615011e-01	-2.57468732832908352159418e-02	-1.11674841228245710911260e-01	 9.03911457149654262721583e-01
-2.00623909072824464783213e-02	 6.08045643945485173031962e-02	-2.75528081753396270059397e-01	 9.59158267224531901895546e-01
