-2.09750446047252320225240e-01	 1.34666834872828961033875e-01	 8.61574038447753126623851e-02	-3.96801034212079031804343e-02	 3.93945460157409166335185e-01	 3.44810134318010941267829e-01	 2.08728372597797751097914e-01	 7.81803937882868948960891e-01
-1.10124537127724686502717e-01	-2.01256538911511850820091e-01	-4.15941383712556178586794e-01	-4.11216254603187503224859e-01	-5.95595819742964355247850e-02	 1.19214115220845393028348e-01	 7.00385758335933195084522e-01	-3.11388486589552870853481e-01
-1.00345418626593477218201e-01	-2.11890157215833853376896e-02	 9.90339477487178626580189e-02	 4.92266130007960822645430e-01	-1.80106064295079859594040e-01	 2.75280003771370518350636e-01	-3.16476588309876849525182e-01	 7.27305610588290130102962e-01
-4.11944269219848210883406e-02	-9.76812826626401731200389e-02	 1.31399702051425600057843e-02	-1.01723080679805469306309e-01	-6.77189086074861390507351e-02	-4.26861712083262789807492e-01	 8.24774886079508107172842e-01	 3.33452781837038636503223e-01
-1.86151160534310494698573e-01	 3.86927546037870023765137e-02	-1.32810064831864527157279e-01	 6.70881036873478664439574e-01	 4.54980250224660376368035e-01	 2.02894820186263785677383e-01	 1.12686673269941167729868e-01	 4.85035168549936501758424e-01
-3.01559371309568835517467e-01	 8.68583034470718912123388e-02	 4.59015702731360164534635e-01	 2.35536172249340397533146e-01	 7.58747010415385281234535e-01	 2.37944005545861030082033e-02	-1.31901721533252996865215e-01	 2.04165651984769325189006e-01
 3.07396127114788308976046e-01	 4.87347042789357198788736e-01	-2.88906061418645505878278e-02	-7.58001005659054566399035e-02	 4.48871899371967253422611e-01	 2.25420041428705447694725e-01	 6.14601051233023443209902e-01	 1.77159615177945289898886e-01
-2.62223229682802427831234e-01	 7.23551912227809124189548e-01	 1.76069534157707791033332e-01	 1.48575019471391955860895e-01	 3.93962468000433996273557e-01	 5.46248814003037971853693e-02	 7.44864467078107661546227e-02	 4.36918821124266110178525e-01
-4.95962061446170721090709e-01	 2.66092221996131694794485e-01	-3.29171730056935341046653e-01	 2.29939255745967130462049e-01	 1.07075522998951469522133e-01	 1.77088435000769713056901e-02	 5.48453729077183593787481e-01	 4.57613603485804654180669e-01
-2.51385866486998725555235e-02	-9.67357486619369322244921e-02	-7.16791697795490095890258e-02	-4.42404558107267309452482e-01	 3.93870855690571231022545e-01	-4.84520926806161322808464e-01	 1.59878867645521699492051e-01	 6.11305584943087398919204e-01
