-6.08647785060630885922706e-02	-3.09235959383988880111449e-02	 9.97666883258959580338399e-01
 9.54369399517061519667982e-04	 3.39847765135178822570872e-02	 9.99421894969474644554452e-01
-2.30613534530163567792815e-02	 1.15177041137349417398994e-01	 9.93077249347582347027696e-01
-1.10189735429152405044029e-01	 1.30699986060127643083817e-01	 9.85279521684042647322599e-01
-8.57087316884497935065568e-02	 5.06075627217018111925206e-02	 9.95034113941691056304251e-01
-1.19898305246090935982650e-01	-9.72354377032337846564758e-02	 9.88012988808232184290148e-01
-3.63273383303659783138961e-02	-1.14082110714397597095449e-01	 9.92806928110787967334261e-01
 2.45792700997134495877194e-02	-4.84312245520049228231230e-02	 9.98524048768860916780454e-01
 8.70913354536646949766165e-02	 1.40395118869925256133158e-02	 9.96101396141413020224320e-01
 6.37854537652162711935944e-02	 9.67540989798627709683743e-02	 9.93262332024405503183573e-01
 4.02529040678452285084710e-02	 1.77942242446730569671587e-01	 9.83217301549934030724387e-01
 1.67359846599591972904353e-02	 2.57327338858897747275734e-01	 9.66179355758163382894566e-01
-4.69053119134972343329260e-02	 1.94995352387572429275764e-01	 9.79681940356942559944287e-01
-1.97366073765471522483139e-01	 1.46268711790762451219194e-01	 9.69356537543061724804261e-01
-1.72390691439484572411445e-01	 6.65907594314966294613001e-02	 9.82775213496633215370935e-01
-1.46590442613840105101630e-01	-1.45813577555185275996807e-02	 9.89089796803244825085244e-01
-1.72591924778125460626654e-01	-1.65114577539538787132045e-01	 9.71055716107639965706255e-01
-9.17352914151410153698052e-02	-1.82493559706667252129364e-01	 9.78918146207622630328160e-01
-1.29683777863541307984185e-02	-1.99716811675847594198530e-01	 9.79767837965517474074773e-01
 4.66680263255598651306322e-02	-1.32048724821831608977618e-01	 9.90144044870141737391123e-01
 1.09273949681875148787213e-01	-7.00455441670999046088752e-02	 9.91540632381375575121751e-01
 1.71301594775498694511739e-01	-9.42729750323037692105732e-03	 9.85173532779457405972323e-01
 1.49174836981735309260344e-01	 7.54685759276852996535467e-02	 9.85926651459894443085830e-01
 2.10310900933752820129996e-01	 1.36537837010047125030354e-01	 9.68053068799975990899043e-01
 1.26314383559323617500780e-01	 1.58575165506928322800562e-01	 9.79233676601493518987240e-01
 1.03280164713581715241197e-01	 2.39643481433053751050721e-01	 9.65351857813191882584647e-01
-7.13228523172086421172411e-03	 3.34659665909852244158884e-01	 9.42312070664744982906313e-01
-7.05461530655432794700843e-02	 2.73175363946055627106801e-01	 9.59373994238218452679234e-01
-1.34109562323670550298971e-01	 2.09114886228645241450508e-01	 9.68651428353323740161329e-01
-2.21523261498950352343940e-01	 2.24193204818362024077771e-01	 9.49033640883261697673845e-01
-2.58108785454396749692307e-01	 8.25988718987782505331907e-02	 9.62578454585549803113054e-01
-2.31690840139191472912827e-01	 1.48319860606025495826377e-03	 9.72788340142649254893570e-01
-2.03756221035639506489190e-01	-8.09968736426982249820838e-02	 9.75665367249132331473049e-01
-2.16077197862584446941270e-01	-2.31299468833969096293046e-01	 9.48583786642475446093670e-01
-1.28785807336506463727233e-01	-2.52013973300470983662791e-01	 9.59115828818393523214070e-01
-4.11868880053193886503493e-02	-2.72756824298691968877506e-01	 9.61200996178702471439692e-01
 4.69300873505806848129396e-02	-2.93442593559309183870454e-01	 9.54824073422142483025254e-01
 6.40913948016799128737375e-02	-2.17347744148264410135596e-01	 9.73987808561296075637870e-01
 1.28384996488813546422492e-01	-1.55677547658404219488304e-01	 9.79429320488024224289347e-01
 1.91207664638000152113051e-01	-9.60972194506671678615461e-02	 9.76834148357607623402998e-01
 2.52134706807209341139497e-01	-3.61789187884624663382738e-02	 9.67015602489711856293297e-01
 2.31960373482404891287700e-01	 5.12299247535121377028489e-02	 9.71375251869046052455303e-01
 2.91374063490493440120588e-01	 1.11815170932152097016399e-01	 9.50051852624082648901549e-01
 2.71051367048363189837801e-01	 1.96606185854339837737470e-01	 9.42272340730121782392814e-01
 1.88300059114488271827526e-01	 2.19419046375301740603447e-01	 9.57286984046703426365355e-01
 1.65427098547626133528965e-01	 2.99740375341792264496377e-01	 9.39568827950393314907274e-01
 7.96269457880396935856027e-02	 3.18509279480222007308043e-01	 9.44569419571403723345782e-01
 5.45632495132928607706191e-02	 3.95247429346967327212781e-01	 9.16952736730287765176683e-01
-3.18372367419612889438696e-02	 4.09816375414551903322291e-01	 9.11612268894355870507695e-01
-9.42237572680173635086831e-02	 3.49563532944191790452493e-01	 9.32162657480910095131321e-01
-1.57457571038556676246145e-01	 2.85512294375456332495844e-01	 9.45351703379805896609867e-01
-3.07457763924382287967774e-01	 2.40090793210006370195231e-01	 9.20774746840077540355196e-01
-2.83349617202822201544876e-01	 1.62208981364812238057382e-01	 9.45199048240953354493854e-01
-3.41916099171658049993283e-01	 9.83897670250017952753296e-02	 9.34565586180019058915036e-01
-3.15373338279061721234342e-01	 1.74163055876402524113633e-02	 9.48807846617215955298263e-01
-2.86984515977396270614008e-01	-6.47855592055730927780743e-02	 9.55741972975782339005946e-01
-2.55327259284449381571136e-01	-1.48030145166448801052894e-01	 9.55455423757849531263275e-01
-2.68082686878003517705338e-01	-2.91272837280801333292857e-01	 9.18309211136783765105918e-01
-1.83337059210968739142444e-01	-3.11872152790508949671278e-01	 9.32267817225118533563943e-01
-9.95735424061299778664136e-02	-3.32684550026776215680968e-01	 9.37766548681587486235856e-01
-1.61375888272586136273912e-02	-3.52000022388246625038022e-01	 9.35860867044624455957091e-01
 6.66066038260775261647950e-02	-3.71759035946755578283529e-01	 9.25936703840329999870562e-01
 1.34286758468663530718956e-01	-3.20809294964636948499503e-01	 9.37575843739732683879140e-01
 1.38710779662181982185842e-01	-2.42975874695705335026830e-01	 9.60063562438116191444237e-01
 2.06085165317367646764524e-01	-1.84532006589944480579035e-01	 9.60977025313301536080246e-01
 2.68924404561533492152847e-01	-1.25322063875725531190142e-01	 9.54973321583987289074003e-01
 3.28989666557358340082118e-01	-6.53556563488037617348780e-02	 9.42069231788033367713808e-01
 3.11235841774675281445894e-01	 2.41760409174140086796534e-02	 9.50025141688560226249649e-01
 3.68783645766475653982042e-01	 8.45782431812026613826561e-02	 9.25659302008880691126080e-01
 3.50644973624065492412427e-01	 1.71369384849549527549684e-01	 9.20695734978969948514305e-01
 3.32608516575493118327955e-01	 2.53668380246930058596888e-01	 9.08308277824411924861181e-01
 2.49889474114036169716258e-01	 2.78097344065997120754474e-01	 9.27478904315590990670159e-01
 2.24848653121408587063357e-01	 3.57710998882815323085538e-01	 9.06358606991596316149185e-01
 1.40242001930927590036546e-01	 3.78044443931767393252130e-01	 9.15103589385773630304755e-01
 2.79428606963584048872296e-02	 4.69599518484349498503860e-01	 8.82437243533709447795843e-01
-5.81277895276759090648078e-02	 4.82472036130316528357298e-01	 8.73980488590502146983852e-01
-1.18261913781657540534198e-01	 4.24262811451631138837115e-01	 8.97783485350369891975220e-01
-1.80231159110267102896330e-01	 3.59587728176381071776291e-01	 9.15539947261023945301872e-01
-2.44853852900126928160418e-01	 3.00096084695528564356692e-01	 9.21948442522887101624463e-01
-3.30254573991074107386368e-01	 3.16147836320750053040740e-01	 8.89371948032813941509289e-01
-3.66932507193510060172770e-01	 1.77932244555537660835043e-01	 9.13072095462408195309933e-01
-4.23003941898240920505003e-01	 1.13688071936079632129335e-01	 8.98967567511757548182061e-01
-3.96960210166278304466658e-01	 3.29471639546296476974696e-02	 9.17244283673706584103513e-01
-3.68913153853974551399375e-01	-4.87228854886075438135329e-02	 9.28185954075570918142546e-01
-3.38048425553403586452106e-01	-1.30911244638132306938871e-01	 9.31979349561008474367441e-01
-3.02819225646904111037827e-01	-2.12474781808389329151865e-01	 9.29061345484832323826652e-01
-3.17783077816525372227829e-01	-3.50293861006831741544687e-01	 8.81083495699688246105552e-01
-2.34642061106898031086487e-01	-3.71732209748755648703877e-01	 8.98197231901108561480385e-01
-1.53649793224012759518260e-01	-3.94087570507717810386339e-01	 9.06138360193156522370828e-01
-7.38202720777086374148723e-02	-4.14306703854543323384263e-01	 9.07138645727077919111991e-01
 4.29437173191071601408009e-03	-4.32857778612736832091201e-01	 9.01451996429025181889472e-01
 8.03891558204627987294089e-02	-4.50774591495353926795531e-01	 8.89010602461337673396713e-01
 1.48393415646290188769640e-01	-3.99588581746303073138904e-01	 9.04603979391427226453004e-01
 2.17453761178109689078397e-01	-3.50448900242310346087038e-01	 9.10988161321786282798030e-01
 2.14272143170667478395686e-01	-2.71030403817735854321569e-01	 9.38418866427697118126616e-01
 2.81582796250227751500006e-01	-2.13991795646614690884491e-01	 9.35370857067847949473105e-01
 3.43793011548493454565545e-01	-1.55006332388548440093246e-01	 9.26163809555236472448314e-01
 4.02774840782909260283873e-01	-9.51557848700214925496965e-02	 9.10339389589438940930677e-01
 3.86713066072093214486927e-01	-4.96273734317729912912665e-03	 9.22186735844310212506514e-01
 4.42355393046516387478562e-01	 5.55524461440360176056608e-02	 8.95117663757160064719187e-01
 4.26227785903128764122272e-01	 1.44042927288201172419946e-01	 8.93074190435689807543440e-01
 4.13131548466123488250190e-01	 2.26303164676045859282638e-01	 8.82104983162202538338192e-01
 3.89144718794318833499091e-01	 3.08195419118584834627939e-01	 8.68090992620479950936385e-01
 3.08007868947943408421963e-01	 3.34353735199928447929807e-01	 8.90695645225687004931103e-01
 2.81381576495005225613255e-01	 4.13158117284373072042314e-01	 8.66097441706888959700450e-01
 1.97984484286287926169123e-01	 4.35291481471361763055938e-01	 8.78250232075323711278259e-01
 1.13370239090505975365630e-01	 4.54110784052494331763938e-01	 8.83702769428607259882824e-01
 8.35812922224656723590996e-02	 5.27342957431477632468386e-01	 8.45531532728286627786929e-01
-2.49279429240867453007602e-03	 5.40687882115719165021517e-01	 8.41219590897545610452823e-01
-9.10117714931137633538327e-02	 5.50828718518541315951609e-01	 8.29641235899534423836599e-01
-1.44016515559875074581342e-01	 4.97915145725197072490431e-01	 8.55184045047291507835041e-01
-2.02302570503314016470142e-01	 4.31132474910980501014990e-01	 8.79317041256954534667045e-01
-2.67204425899854047798954e-01	 3.73860733430285641087920e-01	 8.88160991475362093794388e-01
-3.50522440376700161746015e-01	 3.91057993985352680965661e-01	 8.51003915462505200473231e-01
-3.90306005500136832253588e-01	 2.55927079887535990909697e-01	 8.84399543108637109511960e-01
-4.47112040547701095061228e-01	 1.93251318183407266859675e-01	 8.73352592723950382769260e-01
-4.75518794588390414368462e-01	 4.75856832321533210206077e-02	 8.78417599291210327017154e-01
-5.24334732852841822747791e-01	-2.03731201580810913909225e-02	 8.51268479329032490277029e-01
-4.48487113503965251215533e-01	-3.37161244289348391300898e-02	 8.93153140270118495180895e-01
-4.19002328060748496785237e-01	-1.15053168885892925787928e-01	 9.00666318571415769334010e-01
-3.86580788084869841902957e-01	-1.95554344419874792659897e-01	 9.01284523700586981398430e-01
-3.53527769982196815590214e-01	-2.73882559870192499040797e-01	 8.94430801823352550350421e-01
-3.66675347113957994515943e-01	-4.05983893240018045567297e-01	 8.37093942307872707075944e-01
-2.82990055685492625237032e-01	-4.28747056128015557874278e-01	 8.57958384914258131992426e-01
-2.00906586686603078062419e-01	-4.53556974090549402944816e-01	 8.68287172932874384834179e-01
-1.17693484239080187192528e-01	-4.76240637334813754488749e-01	 8.71402948766296092664163e-01
-3.28303824925338244566930e-02	-4.97187254774575149163240e-01	 8.67021914183901065698024e-01
 5.36771323673916195273748e-02	-5.18090670984880707905518e-01	 8.53639749601229458342289e-01
 1.39164423568349626680885e-01	-5.49692624770471427453344e-01	 8.23693681829500756741425e-01
 1.50433152837385231137546e-01	-4.80742909072718993535034e-01	 8.63861170503515296559272e-01
 2.23413982895337731582330e-01	-4.30890190139458173490539e-01	 8.74311063803051347065320e-01
 2.93832992455830332989564e-01	-3.80108187171343925303546e-01	 8.77029040904442669379648e-01
 2.90155552203852140635831e-01	-2.99046771195800309417479e-01	 9.09054885121159395033885e-01
 3.55847286800317297306151e-01	-2.42114627691872474901658e-01	 9.02636812640875474400559e-01
 4.17133321416490121524845e-01	-1.82843755987801254159208e-01	 8.90262856161213034233981e-01
 4.75253087416859787417422e-01	-1.22386269491471535997285e-01	 8.71295646689861147393685e-01
 4.58938378826593662562772e-01	-3.49707061351052922448801e-02	 8.87779597733823866434477e-01
 5.12255749654183301089461e-01	 2.53963465291995246775336e-02	 8.58457379564762868007222e-01
 4.97279239021748198368300e-01	 1.15919927686997589755258e-01	 8.59811565869518013016659e-01
 4.91709330564498392490691e-01	 1.95575590449007880033960e-01	 8.48511710382558570486822e-01
 4.67173412016950950764738e-01	 2.78872719555007309022443e-01	 8.39034569843480682038717e-01
 4.42459146791521928943069e-01	 3.60869060590949586320164e-01	 8.20977115715611271973273e-01
 3.63166315459670652199264e-01	 3.88095051043543470825625e-01	 8.47049265787389926707363e-01
 3.35600853844117752444731e-01	 4.64859642905078251917672e-01	 8.19315311279645408504280e-01
 2.52686594087205784742167e-01	 4.89362373115246940269429e-01	 8.34669966482334491075790e-01
 1.68615409629397555724140e-01	 5.10181918421879654346185e-01	 8.43376104564790951556574e-01
 1.36197377691431531498978e-01	 5.81952713048483949442868e-01	 8.01736436795463691673547e-01
 5.13606786931412595542668e-02	 5.96771738026279252586903e-01	 8.00765617004922436450443e-01
-3.50836213918703440639568e-02	 6.06456280664470326335902e-01	 7.94342444511590417555169e-01
-1.26223358771890503682300e-01	 6.06744772465571458042177e-01	 7.84811088597787809284512e-01
-1.96244869152206596885080e-01	 5.65877090361259771356117e-01	 8.00794024662839332151520e-01
-2.22634068209998231546720e-01	 5.00853897568930062078607e-01	 8.36408659067012449916945e-01
-2.87342972351058101310173e-01	 4.46248462197105455473434e-01	 8.47523643462044007357292e-01
-3.60676429654345098718693e-01	 4.68661320296210270885950e-01	 8.06392633863930563542510e-01
-4.10994807389517269324841e-01	 3.32886878835807809018377e-01	 8.48686982460440275666258e-01
-4.68477949818024708150688e-01	 2.71914250774232146845577e-01	 8.40589704172129636994271e-01
-5.00424702180003344587078e-01	 1.28305118800294409853180e-01	 8.56220131705449527537155e-01
-5.49967257401657416693297e-01	 6.11426283446552254474682e-02	 8.32945133118146441297824e-01
-5.68681712845824471891376e-01	-9.06764390815682774782402e-02	 8.17544428682763335558548e-01
-4.96428485746331193961822e-01	-1.01726129437123544163590e-01	 8.62096603130615868337827e-01
-4.66124977507736348858458e-01	-1.81993395128680179873015e-01	 8.65797845615793093543289e-01
-4.35410991343882891602135e-01	-2.59886725719889855046318e-01	 8.61902638591814485025111e-01
-4.02862270263059651931314e-01	-3.34923455386844037828808e-01	 8.51779472768762091483552e-01
-4.37145863047738003626108e-01	-4.13646395701473490458255e-01	 7.98623912579274453094058e-01
-3.42411345104860598276275e-01	-4.75975902800708394746465e-01	 8.10062596776650711838386e-01
-2.60816320265287948654276e-01	-5.04304708285949976342977e-01	 8.23195971979879037583316e-01
-1.79574606017993743112271e-01	-5.28426971462855887828880e-01	 8.29769785364637524338605e-01
-9.78389517217219117917182e-02	-5.49346255255058424360470e-01	 8.29847113246312884093925e-01
-1.58133308289089072329325e-02	-5.67971174562289848886110e-01	 8.22896520489926674990500e-01
 6.56849293264431671746095e-02	-5.87029314615236663676967e-01	 8.06896569481953984670497e-01
 1.45459221372446184661342e-01	-6.19306011590514682296771e-01	 7.71557955649198712322345e-01
 2.23576828810340577646798e-01	-5.07880286435503092157262e-01	 8.31908057581667526036995e-01
 2.97072618171115743201938e-01	-4.59006014843406529024605e-01	 8.37294056989856483319556e-01
 3.66879609199675882358349e-01	-4.06791646133324524825525e-01	 8.36612161631441586528979e-01
 3.63448867090256311218610e-01	-3.26321795453260232733328e-01	 8.72593265400879558590930e-01
 4.34197483320496124825638e-01	-3.51016776715863731972433e-01	 8.29614228386997498709832e-01
 4.27839674948965575929094e-01	-2.68289518833993212432176e-01	 8.63118732633806229337381e-01
 5.45500992999335299060704e-01	-1.45636207592752781048162e-01	 8.25359777112223969020022e-01
 5.30424568679103369817085e-01	-6.10979439215140682217786e-02	 8.45527538398455069668103e-01
 5.81832823950861999229289e-01	 2.35313925564208581073244e-03	 8.13305002879613825328420e-01
 5.61856088556155541802184e-01	 8.82329834166458992772419e-02	 8.22516064517754830198726e-01
 5.71278382163183495734415e-01	 1.65515588930357393504522e-01	 8.03894022800302088249680e-01
 5.41366332135071792741599e-01	 2.45763146814679173113305e-01	 8.04066520941125628674229e-01
 5.16638876573715211115712e-01	 3.31972245041022351319526e-01	 7.89226646620014293809220e-01
 5.00285616040654357306039e-01	 4.06103721303702924760870e-01	 7.64718294488962446742164e-01
 4.17766526966253270991558e-01	 4.36931185807775512852658e-01	 7.96594167575413458770583e-01
 3.84220959083920066134965e-01	 5.13119535137574245275971e-01	 7.67517164147377584093590e-01
 3.02952455264052733507896e-01	 5.40121497328277744287561e-01	 7.85167866111025514186395e-01
 2.20138992476670930509286e-01	 5.62954074739980048214250e-01	 7.96631366269875740293571e-01
 1.84483516555482590648651e-01	 6.33473828002798611258584e-01	 7.51449759701075192808162e-01
 1.01511407682941562358181e-01	 6.50223109071056404317801e-01	 7.52931167199364148601148e-01
 1.79891913626855116936643e-02	 6.61801948359581726499812e-01	 7.49462854410796186499510e-01
-6.63201183071124578116695e-02	 6.66367601104530860034458e-01	 7.42668069938329677981415e-01
-1.47609140011169565065430e-01	 6.65924125840603564618903e-01	 7.31270538452487461889007e-01
-2.16714909834602870164488e-01	 6.27180053995810893319174e-01	 7.48117522669527912348997e-01
-2.87175838370094582696623e-01	 5.88593167193672717196762e-01	 7.55703725933222325572558e-01
-3.64534245618697516633233e-01	 5.41640037145894592818252e-01	 7.57456833048459010626630e-01
-2.91359896530205331188768e-01	 5.23449912288933894011222e-01	 8.00693199683009337874751e-01
-4.24453521853842885569463e-01	 4.11134458766194810230843e-01	 8.06726511651189914786642e-01
-4.84278128869482737961505e-01	 3.50955705034281972842791e-01	 8.01439197321021201680935e-01
-5.22625481385933454703263e-01	 2.08387200083687773588537e-01	 8.26702716245327429156475e-01
-5.73055281422514828371106e-01	 1.42467527333383775500764e-01	 8.07038194938302755332415e-01
-5.95412942582319137940772e-01	-8.20248743365820792705634e-03	 8.03377960243722877287098e-01
-6.36994014731551039254498e-01	-7.77475085110402031052246e-02	 7.66938035382589644584073e-01
-5.39145676217805736030186e-01	-1.73173524833535902311965e-01	 8.24216518951406240667268e-01
-6.08689324799093101070468e-01	-1.60232702622917166923600e-01	 7.77060349577676001686655e-01
-5.09106554743570915988471e-01	-2.54509893943507925495595e-01	 8.22213615675388642678456e-01
-4.75820826380675798716879e-01	-3.34396288379737394169666e-01	 8.13494722478435350332404e-01
-5.17089450592022270569714e-01	-3.91538510474047918297202e-01	 7.61128172453368501138016e-01
-4.82704777155894160234340e-01	-4.61451607758544435355930e-01	 7.44351067580300562731566e-01
-4.07985848020256114399018e-01	-4.95825869187527412673688e-01	 7.66618715698765940125270e-01
-3.26238909900033846600564e-01	-5.46019091247563870261672e-01	 7.71641967275252915747785e-01
-2.45000712762859812476890e-01	-5.75396365735877823865962e-01	 7.80316392909718881121250e-01
