-1.21454842981481403452193e-01	 2.53714222575974202023019e-01	 2.03464062696506881033898e-01	-2.67580376817685705592709e-01	 1.18718515100539670492630e-01	 8.90947162117077140486288e-01
-1.99637782000559732553668e-01	 1.05563334608695949534685e-01	-1.45959019806826600929028e-01	 1.81382587625719488011455e-01	 4.34738843551026876710353e-01	 8.40118799774968838534051e-01
 1.67708283462223356474752e-01	-2.54086554954869453526456e-02	-2.43862251004156246891874e-02	 6.85301591051540648358298e-01	 2.19886491873989314838056e-01	 6.72789197225249102629618e-01
-3.30599261160563623329622e-02	-3.96533027402003537820185e-02	 4.65478947617240790268767e-01	 2.80565040076572791427623e-01	 3.04131541440237906925859e-01	 7.80673600155760816221573e-01
 3.79682658702749198376125e-01	 4.33007291456001586205105e-01	 1.93026892762995949670568e-01	 3.95433944736846509915296e-01	-1.72870138451082129560366e-02	 6.88781197042128590091181e-01
-1.88995964726729331895072e-01	 5.75317842835701531711834e-01	 2.16490204302692640370154e-01	 2.63713276442380462061266e-01	 2.23044575410255546676908e-01	 6.83467864409841641126775e-01
-5.90116412146758584356121e-01	 1.20306828316435215908697e-01	 3.56309023301876970357682e-01	-3.35377802425297286137429e-03	 3.96317101980406427674808e-01	 5.94351978157686811066185e-01
 1.36261896125138309843194e-01	-5.84722660930102389187368e-01	 2.32471398060715511713070e-01	 4.07677584330644104948504e-01	 3.44399948165065361571635e-01	 5.48340056425873356715783e-01
 5.44512996222582978944615e-01	-2.19632475640887780965471e-01	 4.73057296380958391956995e-01	 1.57140866782481625207879e-01	 4.43561750285063172150046e-01	 4.58305235187423776199722e-01
 3.39434036288928542290932e-01	 3.78148436165632151340077e-01	-2.68851937528015338951803e-01	-2.72558581442845157538635e-02	 2.71171073565774800595563e-01	 7.71511696592818485562759e-01
-4.39652994218698467410178e-01	 4.54561620768482610444039e-01	-1.88127137500302243910966e-01	 3.15844352007623674349901e-01	 6.04275440445567135760996e-01	 3.15880824226488554629100e-01
-3.33561260524443348174373e-01	-4.25694935324879675242471e-01	 1.65947532231722517936934e-02	 5.41797533092038707813742e-01	 8.63281745770247549431886e-02	 6.37376028017318185803219e-01
 4.93925801128697675168588e-02	-3.74816084062312426805619e-01	-3.76781271896464542425775e-01	 2.41797746335167901277075e-01	 2.03703960881132128957205e-01	 7.84313518622905103683252e-01
 7.62420531521977529187950e-01	-5.16506877267902189676541e-02	-9.79218690447682532651541e-02	-1.62765502752359098037616e-01	 3.59443910984634906746749e-01	 5.00765327377720725898769e-01
-3.72046270523530148155444e-02	 1.75945041197500984253566e-01	-5.95167869783779335257634e-01	 5.58967011708481953391470e-01	 1.16672109968002493674000e-01	 5.36076359820359615859786e-01
 1.31832359461227177632736e-01	 2.55341094549025149351706e-01	 6.01256851899898969726621e-01	 1.32353139267877319140698e-02	-2.42589147548920192054567e-01	 7.04901897027921386928995e-01
 3.29691770269943007498625e-01	 3.35472392949054731836611e-01	 3.30545889366797573938328e-01	-6.84473566240139941196929e-02	 4.41138811644029404934741e-01	 6.85720448463145615392023e-01
-3.75268920661614768796710e-01	-2.88462656395332256963060e-04	 1.87445462702915233155210e-01	-6.18904746484782664062152e-01	 3.62068079957766852938761e-01	 5.56687500076259778047927e-01
-3.65070295324880944587420e-01	-4.16681536947693109684820e-01	 5.56533578680345891731562e-02	 3.14205723941217637817935e-02	 5.18738189986395314967638e-01	 6.48017220354821454897376e-01
 3.29739207542376566717479e-01	-1.24645206044096262809617e-01	 5.26609079243302580231045e-01	-3.70469937136726323867464e-01	 1.03669027233970353907289e-01	 6.71135801271504184306593e-01
 1.98176183865041433129761e-02	 2.83146164682370471421535e-01	-2.92452525620049696986058e-01	-6.62031429005664140419185e-01	 2.02066354026931960241598e-01	 5.95643019991492939091415e-01
-5.77547489324926499598689e-01	 3.63587535580893572717542e-01	-2.14933553694850315585185e-01	-2.49119089876604221656109e-01	 2.75707430186540147776242e-01	 5.91584027032319270666960e-01
-4.17586246532819505006273e-01	-1.53942411823702218764964e-01	-2.32310558279427398220562e-01	-2.75459871602212413854716e-01	 4.19429931933725796966428e-02	 8.18729448303471718517699e-01
-2.98277689469350792972335e-01	-5.74035073696222752914764e-01	-4.88834567461955582512445e-01	-1.73089371359001154004886e-01	 1.96938470853141728289515e-01	 5.23268791355124496256224e-01
 5.14796245280178421666051e-01	-4.39891116445052410277583e-01	-3.86555555067398942670209e-02	-4.36867879710113093949531e-01	-7.71222116178817695963943e-02	 5.85819937949689450995550e-01
-9.65602549483254579687497e-02	 1.17405988929581997504137e-01	-6.39097969869318327518215e-01	-1.54081464919537031166286e-01	 3.24352016350442307057733e-01	 6.62948269093712072574931e-01
 1.57062095452500688486097e-01	-1.61044430409041233742684e-01	-7.47349831712078721546177e-02	-3.65275583845189599774272e-01	 4.08834755685431816552011e-01	 8.02021671955867709868926e-01
-2.42702794461016578553281e-02	 1.82213999160133005572604e-01	-1.59568029072324368833335e-01	 2.31385027204534354794419e-01	-1.47910922570339803394646e-01	 9.30231360637557291859423e-01
-4.56015677406528679993514e-02	-9.92589057182637068965647e-02	 3.24915943690905095753152e-01	 4.55636213358258268524281e-01	-2.78959471264795089151534e-01	 7.72706315917548236527068e-01
 6.88766527018721652630973e-01	 1.64648695287731544611987e-01	 4.95698841900885645017638e-01	 6.05949833695045153580949e-02	-8.71260890135176074844381e-02	 4.91438123409646709927046e-01
-2.53700001915067474556054e-01	 4.55484365612250752253232e-01	 2.19372956270118740773611e-01	 2.87764226199246464510395e-01	-4.37858933499854885429414e-01	 6.36802255211716072835770e-01
