 2.18736376873151255884054e-01	 9.85859730574776271794235e-02	 9.68200338452854386561697e-02	 3.70001196550317545952424e-01	 1.07491498684442812749928e-01	 8.85779756292059627931224e-01
-2.95337484126699578723674e-01	 9.16409566160296396031271e-02	-7.27517779668784558833039e-02	 7.69427550896297635096843e-02	 7.25008910763373926045006e-01	 6.06239866798441218165294e-01
 4.24680585876595351191298e-01	-2.48763216868401915160547e-01	 6.93994029158968156467679e-02	 5.75078632203382844600981e-01	 3.79982370067542818414807e-01	 5.27109998016213499028026e-01
 2.00719730516047051294137e-01	-8.00216306692602130645753e-02	 6.69266749256948956237068e-01	 3.56597480002462718928768e-01	 1.37058606869888938151192e-01	 5.99535922430351586598363e-01
 6.07568647098282843543871e-01	 3.75328009808556517512557e-01	 1.05204669937706135618427e-01	 1.20389864581122593700790e-01	 3.46809516205374313013721e-01	 5.86643538714219592300481e-01
 2.05540041791721916908386e-02	 5.45151551995950667262036e-01	 8.25476386418487473317640e-02	-3.19003165044519296222880e-02	 5.35317425938782287531126e-01	 6.38741597922395931696826e-01
-3.31669139301575877087913e-01	 1.99611799616113777533499e-01	 1.97896684070018230583443e-01	 6.24870042513838014341943e-02	 1.54911233394918385064543e-01	 8.84921181795764510980007e-01
-4.92122911031300167006286e-02	-3.59974106962446416257961e-01	 2.37559320574785293178621e-01	 1.21343140447616779087348e-01	 4.00348662483541395396003e-01	 7.97846572119580987880738e-01
 4.48252465843211489460174e-01	-2.85692187116599771723457e-01	 3.93366247207531882779108e-01	-5.57304248693710410633706e-02	 5.39788923703791834185495e-01	 5.17913828966227507422104e-01
 3.44542787466555588959949e-01	 5.85293924323697645206721e-01	-2.38773436819992190827122e-01	 3.76261998929406871194914e-01	 1.53707575324861008686517e-02	 5.83008733723805461224288e-01
-7.86048907845130900851061e-02	 2.79352323924411560795988e-01	-4.02011855119130789848469e-01	 1.41644307849094985840566e-01	 1.71190658672904366666145e-01	 8.39524071747527966813607e-01
-3.81415130906290145151871e-01	-7.32506797993400377011497e-02	-6.33313530096870969110512e-01	 3.29118114738349787362637e-01	-8.31549245323245783678701e-02	 5.76920560820993633122100e-01
 4.51458755641386710877327e-01	-4.57485164647186526298839e-01	-1.45157677073698559988557e-01	 7.49886924937554349979152e-02	 9.22086983049150987756803e-02	 7.42762288234954159982237e-01
 3.70411187700430688529707e-01	-5.99523375119897367069299e-02	-4.89639288297242125658215e-01	 4.51724975940607342828059e-01	 1.97391992015260170356683e-01	 6.13543465622998995812054e-01
 8.03178067531490347263912e-02	-2.15477707379698735223883e-01	-8.69747874759844163961020e-01	 3.12413865462271234108016e-01	 1.55764110255311977182302e-01	 2.62282596667754219765811e-01
-1.04141134292011924844523e-01	 1.05474665971335826442079e-01	 5.43561509457024305547179e-01	-2.23299358632276026548347e-02	 6.56984052893747283441428e-01	 5.00443735729661942635005e-01
 2.45414801482981254077131e-01	 1.09235563122646081590794e-01	 4.07590775742848743234958e-01	-1.86278211116525899138097e-01	 1.89633646808004874273479e-01	 8.31293230186084253219292e-01
-2.25236681243009495556606e-01	 3.95147651652062670279975e-01	 4.18308991006299923931522e-01	-4.46599841951781095783502e-01	 1.58103886059338893943504e-01	 6.27452070871844402866202e-01
-6.52974332892333059197298e-02	-3.45397187355137746944678e-01	 5.17907836949442645924080e-01	-4.77281871909193411429584e-01	 3.24778864855250815057985e-01	 5.24336918678761754186723e-01
 3.61334667870010339818521e-01	-4.59411892774862107291511e-01	 3.18924900046548609466868e-01	-6.81127438533063012116031e-01	 1.92809661618621341894197e-01	 2.35700499716245820414073e-01
 2.60195975512181931765809e-01	-5.01332551904744641579903e-02	-1.54335035750756605077427e-01	-4.39606818145915415052549e-02	 5.58578956050803321353726e-01	 7.69429929300046389073486e-01
 2.05380191925997566959605e-02	 3.27280446546504677485245e-01	-2.64206137620901337914603e-01	-4.44515073534999305415738e-01	 2.46567873095485418089012e-01	 7.51180037858270921447001e-01
-3.20968936794150117020052e-01	-1.43479680775762119537831e-01	 1.96846020013237907320125e-02	-4.26404093195638211888365e-01	 3.64534643174292960488003e-01	 7.49198960552912129884362e-01
 3.42777446276663483315517e-02	-7.10051040037948388849998e-01	-6.67377465962321753112363e-02	-2.26607222535798430440579e-01	 3.44647868198383167115395e-01	 5.65743443253606259624178e-01
 2.93520004511545196113076e-01	-2.46154976945263226362215e-01	 2.42565945859132521891799e-03	-5.86093870215872447815286e-01	 1.54382819842414170663503e-01	 6.97070850549422416086998e-01
 6.12595759647912505019285e-02	-2.67061677212088566246706e-01	-5.74852436150104173506747e-01	-2.34952525964439579153620e-01	 2.58537763257468744537704e-01	 6.87332188306589597637242e-01
-4.38314016866644604042413e-02	-2.04503399810767698407954e-02	-3.51936261087146429193950e-01	-5.49416975968283760600741e-01	 6.35278221806632847901142e-01	 4.10321858263619165807512e-01
