 1.11773346192610232435749e-02	-7.24723677722919346066988e-02	-1.64950443196405401036220e-02	 9.97171367726320090341119e-01
-1.73651544924615292009307e-01	 1.99482076168955302364338e-01	 4.44850331612825389271393e-01	 8.55663616555347505965301e-01
 2.23497911232856588670259e-01	 1.45792875012131034617724e-01	 1.99039659678795971542442e-01	 9.42961470657839861964078e-01
 1.33408431201599616405806e-02	 4.27970231169543247062848e-01	 2.17960918418151267106353e-01	 8.77015701786374557435977e-01
-2.05978736895372549486893e-01	 1.88882931851976160197992e-01	 1.11387012975358273836335e-01	 9.53671291033978851814368e-01
-4.30932367152783823982531e-01	-4.03343761708988765568584e-02	 2.89779344152751749952301e-01	 8.53638310258744037462009e-01
-6.55603342504709196703061e-02	-1.08048973012803598003906e-01	 3.07609356506677034115427e-01	 9.43082046162152742851958e-01
 2.01574113044718089549079e-02	-4.26246925221460737365220e-01	 1.00859210018778663875416e-01	 8.98740595090229965613560e-01
 2.82091649303922331615269e-01	-1.02481001317751771462206e-01	 4.48623711054475904358441e-01	 8.41818692855898609295195e-01
 9.50520305009401045293060e-02	 2.94086301183562603966948e-01	-1.22672010312234291973255e-01	 9.43095931938938258909388e-01
-6.88379912231973922764894e-02	 5.84524065631442546475682e-01	-1.44547655363217425472655e-01	 7.95423738010779146634377e-01
-2.54281756613975451486453e-01	 2.45258233649299522971532e-01	-2.25728370373536629811539e-01	 9.07874380015783799535711e-01
-3.45908756529567151805082e-01	-1.07873697881869484715978e-01	-6.56335613648482835147391e-02	 9.29732559978420192159376e-01
-1.56602312071143473515278e-01	-3.51344936105841942897143e-01	-2.22860693802581999456436e-01	 8.95748604734936781923693e-01
 2.02310531284831396359181e-01	-2.85816201190996821424051e-01	-2.21192626597769365082158e-01	 9.10194138635696092798355e-01
 3.45328961700079817287445e-01	 4.90253704433211909274881e-02	-1.46590041320171088345958e-01	 9.25665047978906030401447e-01
-2.82065731242380386689650e-02	 1.36362963267538401385126e-02	-3.57654854742833261393997e-01	 9.33328155331209718958974e-01
-3.62866818184534242752726e-02	-6.21735862235648847895497e-02	 6.34686263687649909748245e-01	 7.69409558417958661102887e-01
 1.66652087738608872813373e-01	 2.27972242426144611204819e-01	 5.36968505224236114514724e-01	 7.94934313470495257369919e-01
-1.41403840092460958421938e-01	 3.26336297570750721863675e-01	 6.94128467955443806403082e-01	 6.25855610239892778956516e-01
-4.26924091835595986843543e-01	 9.37646892425347266986080e-02	 5.93556796794217023105489e-01	 6.75747239610337668835882e-01
-3.15085045884951286954134e-01	-2.55203310941807981482299e-01	 5.19763918552860526567372e-01	 7.51956217418669026208988e-01
 6.50169603907469750847525e-02	-3.82585891508325448562289e-01	 4.36599481718536686081222e-01	 8.11653696500812316116935e-01
 2.69688040469651668651352e-01	-2.68882622581053831734010e-01	 6.84202334691267788358005e-01	 6.21962749129393199787330e-01
 5.17174608040105066031344e-01	 1.47464213026626600466784e-01	 3.52423238168664831881927e-01	 7.65886800952800039787860e-01
 3.47450847157451059299405e-01	 4.55940211800818229193055e-01	 3.28921925515193613875908e-01	 7.50471051399034250195541e-01
 6.32989861800440090089381e-02	 5.59677156910214912421964e-01	 5.09923972354130228268332e-01	 6.50178637606667053638887e-01
-2.64005874961432629444147e-01	 5.14895068982613168806495e-01	 4.07415465195067105774740e-01	 7.06538466499259776298913e-01
-5.31199304411312800411338e-01	 2.91991336188366035209185e-01	 3.01192412974281786830488e-01	 7.36105623501545736075968e-01
-6.33023003409347029268872e-01	-1.77456468937104955285733e-01	 4.71723426178508542516710e-01	 5.87595173551819782709060e-01
-6.14896219871979288207342e-01	-2.62199545569983871740050e-01	 1.09788412993561623753891e-01	 7.35595365307856963177358e-01
-3.03449209576302558755145e-01	-3.77653378686572227529439e-01	 1.71781157016608593268714e-01	 8.57780704415860184575138e-01
 8.42169200948072738110994e-02	-7.05437071536297199969567e-01	 1.90229488074431934974129e-01	 6.77553533190535128838405e-01
 3.69722105872315964791852e-01	-4.87609159198303443449873e-01	 3.31328481399243923721798e-01	 7.18167327096502328132033e-01
 5.80936698932510653392569e-01	-2.12721279372720922795637e-01	 4.21464091026190756927861e-01	 6.63046174192188142448856e-01
 6.19245146631989817898045e-01	-5.38983114259444368032703e-02	 8.77241037440333049080010e-02	 7.78418205093164283780993e-01
 5.31928226147156402170424e-01	 2.68119586263118658830962e-01	-4.25641407100896436432880e-03	 8.03209893259096863182833e-01
 3.00693649491183601085709e-01	 5.19094751060184100843742e-01	-8.24789152504405188859327e-03	 8.00034962275293137778931e-01
 4.48811762985594775443587e-02	 7.12132896089274325390761e-01	 1.80282363900619080343546e-01	 6.77016017231472200244013e-01
-3.27138008095475107950278e-01	 4.96151796902860486859765e-01	 6.77494310170810437599087e-02	 8.01388877316280945350968e-01
-5.48715805532457912008226e-01	 1.64691102813439821384023e-01	-1.64026223782596514144672e-02	 8.19462481991747426768313e-01
-6.35207959450170611681585e-01	-1.39447041194315113354918e-01	-2.13596598566383133466218e-01	 7.29000592615789644312940e-01
-4.53875930657824333547268e-01	-4.47045960620421511944045e-01	-1.81719239626377981888794e-01	 7.49082549931627594830275e-01
-1.03542124631189447203639e-01	-6.48364373023640805371315e-01	-1.22538812082387704727182e-01	 7.44235787740658127908944e-01
 2.22373153626986758135686e-01	-7.86141715493170467610184e-01	-1.35531870134182913512078e-01	 5.60502003462409303935488e-01
 3.16921232174442291107397e-01	-5.37918997405743337658635e-01	-1.90564079479714904019616e-02	 7.80923132032310562955502e-01
 3.31418156856875145699348e-01	-2.15258778435205383461337e-01	 1.37481013543460650616623e-01	 9.08253617954389413924332e-01
