-2.83068578189121011767782e-01	-2.36068707952172662789536e-01	 1.58320130060867932109137e-02	-1.44800419836657145999936e-01	-2.54427090555901409818507e-02	-1.13875832253883285671847e-01	 3.48560971160038646221579e-01	 8.41318099006227892999732e-01
-2.70480348623729494050849e-01	 6.06420279207108073316057e-02	 1.65363514023187628543266e-02	 2.30198817456405718795409e-01	-2.99136877004290091530692e-01	 8.60804059514631847438437e-02	 6.27935431511169594998023e-01	 6.15387979539943397178092e-01
-2.51363664035531619855846e-01	 4.39921300000516102279846e-01	 1.52872544726442238793851e-01	 2.84731580661769012596807e-01	-1.55378789746776435620745e-01	 5.74252984848703462716912e-01	 1.84539302259635940028915e-01	 5.00878884823376502311021e-01
-1.67139015346856573129841e-01	-2.31317906063967543284221e-01	-1.30197832524243557739130e-02	 3.95121125933277916875141e-02	 4.24544280425358300234961e-01	 1.31666008127608064048886e-01	 5.79450433501527806257059e-01	 6.19265101117674521269407e-01
-2.58526704592255740511320e-01	 2.21429178818721067445452e-01	-9.79794089395786757523688e-03	 6.04806755695824760366008e-01	 2.81721689562415000818163e-02	-2.00016884234745201398553e-01	 2.49006955219579009797037e-02	 6.90525438111524891837689e-01
 1.61471409600439479159473e-02	 1.71490634023994281687209e-01	 3.99527997546534452411038e-01	 8.26195606416628147705694e-02	-7.75980147798913388879072e-02	 3.68419733301670215830370e-01	 5.62621226224277570793220e-01	 5.87864290185018845136256e-01
 1.59329363480333136005029e-01	 4.67453155491512728492154e-01	 2.67782710207853769102115e-01	 3.92582143689554463605873e-01	 2.80732476625927984681397e-01	 2.43983785164815086821122e-01	 3.56301665977142301144909e-01	 5.14765668911462359602638e-01
-3.60711486662875113751170e-01	 3.96543012494156368874521e-02	 5.54973625545451376694928e-01	 1.97274790797144938814256e-01	 2.56884037517814023399154e-01	 2.87964910408690932808184e-01	 2.47766474736460018402084e-01	 5.57763630299867307904549e-01
-1.47851896802601884273187e-01	-4.73878165345984758705100e-01	 3.10060638390132814468103e-01	 1.87297152887257539743970e-01	-1.15532474545043152558410e-02	 2.91668310299463606760639e-01	 3.71710034531567090620996e-01	 6.31655956617586999968239e-01
 1.43522116123627252459727e-01	 5.77836861862309980608643e-01	-4.25363267224481034212147e-01	-5.65957991994517697897926e-02	 3.16415616037403868432420e-01	 2.04645892852423266772277e-01	-2.60514299307623015122815e-02	 5.64527686770517345138387e-01
-5.84051343972949998928357e-01	 6.06339206596279434169361e-02	-3.11038410594802194886199e-01	 2.75092013169972796071683e-02	 4.15709580959495242358237e-02	 1.40167886181780720900036e-01	 5.69443668986729267800229e-01	 4.60504759175886901889641e-01
-4.95345563664111365742571e-01	-1.84595817208660362140904e-01	-2.17239713400407929988489e-01	 2.61672534628874686735145e-01	 3.15769891529441459887551e-01	-1.46102538500560680256868e-01	 8.94631319573787886501037e-02	 6.89805277043828879435239e-01
 4.19614491150353763337932e-01	-2.83433918233389925411814e-01	-6.89293132236348471408860e-01	 6.12406533518946860628063e-02	 4.50945201917588522899649e-01	 2.11787088181821708809949e-01	-9.36267145776964286596478e-03	 1.28142294229810965733307e-01
 1.43544474853924797219662e-01	-2.60557231174183036304104e-02	-5.01927486016915169741992e-01	 1.06035975499784579367812e-01	 5.14907026089661101764250e-01	 7.88868147473087422127946e-02	-3.44574268858035062668144e-02	 6.65583626892385704643118e-01
-4.25661211707391989866878e-02	-2.69881015364405230094746e-01	 8.99897982034262994277540e-02	-5.39993009753592878574580e-01	 4.26380785802974782150443e-01	-1.06836391735498248412028e-01	 3.04490529932610720642572e-01	 5.82865916477583345667313e-01
 2.56955275615243450282321e-01	 3.04749583631688247820080e-01	 1.54739673472570060663855e-01	 3.37318918985835602963874e-01	-4.06105817958410775236899e-01	 3.88555808149992423783381e-02	 3.77756458955432639079675e-01	 6.27886633187033527114806e-01
-2.40556822077938992077151e-01	 5.67873590521860913127306e-02	 3.90005509050641518964397e-01	 5.64117056515281767303804e-01	-2.69552776045140718430559e-01	 7.23995698913988960931931e-02	 3.18800980668188571609534e-01	 5.37625146913000340198607e-01
-1.16893373646263259990619e-01	 3.88364244951713899478563e-01	 1.84909446318317266522158e-01	-2.36655708061164621325290e-01	-4.28737172878526195951565e-01	 2.66380078696652700109837e-01	 2.55626964848397142393566e-01	 6.52067994961486263605366e-01
-4.12994293104011478412474e-01	-9.21252173427887927070756e-02	 2.34090452759404127336396e-01	 3.20651574294507149542888e-02	-3.29938041390557990073518e-01	 5.71864504308213450478604e-01	 3.66528018237790298439194e-01	 4.41464871990224827502658e-01
 2.77238294803688722911517e-01	-2.13456670083294497430870e-01	 4.13578096910062698032817e-01	 9.23124889376345375557875e-02	-5.38156981757304753166693e-01	 3.33516578714133871130798e-01	 3.23209283031651584128241e-01	 4.38971814704016471964110e-01
 3.57834870008423233667116e-01	 2.18799789631431734759914e-01	-3.33904587182161372016509e-01	 7.43564876801651591931019e-02	-4.08080364724030641987440e-01	-1.44024893391980407519881e-01	 4.77139769457950613240627e-01	 5.40485507366867956591250e-01
-5.98816076894167825805937e-01	 2.28466719201180709641896e-02	-1.55875733353661644065014e-01	-2.75787466903278044583203e-01	-4.05734934684370163182621e-01	 1.92017323870225992132887e-01	 2.24714941462845430031336e-01	 5.37171359697741657157621e-01
-4.38049358028371027540260e-01	-4.30645395881538162186075e-01	-6.06530451295204733885846e-02	 2.14195416126089110964159e-01	-3.74823282833610993414197e-01	-2.71651752079703386055787e-02	 1.12720255781142142392781e-01	 6.47427631942321668567786e-01
 1.19537771899146647025525e-01	-3.88193268314179329436797e-01	-5.19286720281721070335834e-01	-8.96046007945271519301578e-03	 1.36235875352755136935556e-01	 4.04970395684839334915495e-01	 1.44926278770818206531601e-01	 6.01425688199745511752781e-01
 1.14672391542131199559940e-01	 1.54993051128646808223266e-01	-3.13985352169031672886490e-01	-8.82653747998510262995353e-02	-3.17116910256979522841903e-01	 3.53910301346310518511018e-01	 1.20473422842734240179041e-01	 7.84933332948192563627288e-01
-7.66399721092673597011569e-02	-1.54991695448933958223492e-01	-4.75665832581612241236613e-02	-2.88408304298727102832345e-01	-1.16111811281275734142326e-01	 4.27845042983368895050944e-01	 4.47008963624022759297816e-01	 6.98792967981898605067670e-01
-8.16441356291621594953867e-03	-3.05954397966990032653456e-01	-2.27250595027083612809093e-01	-2.84586497709402941672097e-03	-5.86722546649368625892862e-01	 3.10046376826703884432845e-01	 4.28527047248315251515294e-01	 4.80277819678102846356893e-01
 3.58798705033396558850001e-02	 3.30025482754814247776665e-01	 1.23523718305966298536269e-01	 3.08357915463772780384488e-02	 4.79120806707228175103097e-01	-6.66210704806332598693075e-01	 2.69089207673892327754572e-01	 3.57469450856703785390778e-01
-4.86883114248582923866415e-02	 3.10090385608303542586128e-01	 4.47033048478593653118907e-02	 1.66810347872147712866564e-01	-9.35722410116331670959511e-02	-4.36217067385556989123074e-01	 3.77731412173231972939647e-01	 7.27960994527566240819283e-01
 4.71226448976282019653894e-01	-5.44386261826522999118794e-02	 1.58503716579754649895762e-01	 1.34162940943397673843052e-01	 3.02919848524311807747011e-01	-6.08043156896535652577995e-01	 2.55639778785335280986146e-01	 4.52802755177417304288667e-01
 4.26555174912006951348786e-01	 3.69035527097745811794804e-03	-4.20263169612885678638747e-01	-9.66494085093251714679852e-02	 3.27658406261506773837766e-01	-4.96949586912691032569711e-01	 2.63171651298716280376055e-01	 4.56614260576333419461292e-01
 4.24265477039103833245548e-02	 7.29682948175636614251971e-01	 1.60796194562802641225829e-01	 5.62247238539917218447250e-02	 3.99276486906927075004603e-01	-2.38519078570446158016338e-01	 1.75823897082802655181255e-03	 4.69499725442083737370069e-01
-4.29427012837791721722169e-01	 2.22443037547585875657319e-01	 1.23895581076921723617801e-01	-4.93448000542755574326925e-02	 2.29409486956470565210964e-01	-3.10477790815944620916866e-01	 9.36742439541808913361365e-02	 7.68457205127951237244588e-01
-3.33256118778764154342298e-01	-2.77558190992548303732690e-01	 1.73957595038073731252837e-01	-2.98790408789249450904890e-01	 7.98927166657808357497217e-02	-5.80595481736662533123194e-01	 1.39758218166305431262586e-01	 5.73897671644775342336686e-01
 1.35032680037408953088729e-01	-4.94451044602396250216003e-01	-2.76277359511515441248264e-01	 2.14888820510230699190046e-01	 2.81102454229657350293081e-01	-1.19801639153695363426699e-01	 1.92377285432181438507016e-01	 6.95987006190831869467672e-01
 4.78635337478430455959710e-01	-3.55109944914987984976307e-01	-1.22654392653067600971184e-01	-5.68352155250978000045059e-02	 4.76460617930544783060753e-01	-9.08735141399460294442392e-02	 4.13723159510293203577902e-01	 4.69138817678122932441909e-01
-1.41403766109110345938760e-01	-3.28647224092709633325171e-01	-2.64567171813644919087238e-01	 4.52267636909793990795947e-01	 6.51803466839764866769258e-01	-2.22373215391511419580794e-01	 1.35022670724736282288347e-01	 3.23921974110031207771954e-01
 1.27755484159368271068757e-01	 3.99994396703642562940217e-01	 1.70297569570815654493856e-01	-4.95348821446718046157542e-01	 5.27605218310441936857558e-01	-1.68101195113081497423124e-01	 1.29968095018306251109408e-01	 4.75178195893890154000161e-01
 9.97978339753273074874684e-02	 4.43788953894447668613310e-01	-4.18694693685645324965350e-01	 1.00562114652339579246032e-01	-1.01590417256626167064049e-01	-2.81641735544574889349434e-01	 3.11537251427388625635295e-02	 7.19069215473749134837078e-01
-1.04665616365662891840138e-01	 1.52055845932828920252788e-01	 6.63461036872753706639116e-01	 2.42878587342547885841171e-01	-2.29212800393069765503284e-01	-4.61894226096058568842295e-01	 2.21679613939647995879412e-01	 3.89521421271443069045404e-01
 1.44732785675441066874924e-01	 5.80088676712200435048317e-01	 3.79768254691788209598258e-01	-1.42307600908766235248137e-01	-2.58459344015574576935990e-01	-2.82715711146742432191559e-01	 2.58987359728060306807151e-01	 5.14072279952710764483470e-01
-5.57768765801844090823636e-01	-2.61655282486829676713569e-01	 4.66993761980321664406546e-01	 8.69692661637625763493276e-02	-1.13934340472402265143081e-01	-1.79861579096558754642388e-01	 3.33593709074567756900365e-01	 4.88024288072747614020130e-01
 3.38558764244463461512424e-01	-3.65424567606833949895417e-01	 2.76594150423301765595596e-01	-1.70342810964685065222568e-01	-2.31223428400905262058984e-01	-4.00843253766092977308233e-01	 5.51547520101215771326508e-01	 3.57739565027162920163306e-01
 4.28000619401251447548873e-01	 2.10535664051595683421425e-02	-2.88959472156892716032672e-01	 2.31405881586275785632978e-01	-3.01475404304067495786512e-01	-5.60469950546639505972735e-01	-5.34899567038245940531205e-02	 5.21009403195015874388218e-01
-1.19789848853430871966630e-01	 2.88126373463029439303540e-01	-3.45198701355173998006620e-01	-2.95319561104504579862606e-01	-4.31014174535929075332552e-03	-2.00558762081930463949675e-02	 3.43120999575288465610612e-01	 7.60332139657775352148406e-01
-3.45721813584058457191617e-01	-1.60048749780502569395324e-01	-2.75447715644439261595267e-01	 2.23981887044951755161293e-01	-5.49440964604778897539816e-02	-5.29934421689235546359953e-01	 2.80639943633680610801662e-01	 6.05155659758885522414573e-01
 7.45838300116158481323225e-01	-2.49145802375425606811632e-01	-1.50904642011541079149595e-01	-1.21630831081956186645598e-01	-7.82913688957954656544302e-02	-2.05741597460572939182200e-01	 2.53884882526235589050856e-01	 4.80800012732590820174750e-01
-1.61659203558490206786846e-02	-3.09201023908706351672748e-01	-3.78281690581671770079453e-01	 1.18266127570362450383001e-01	-8.44514761664050400691295e-02	 7.15544223971610929800613e-04	 6.39823566966858270355090e-01	 5.74928443196737304354826e-01
-4.08872524648882129660876e-01	 2.69063541028758068662796e-01	 3.62149076713059236976022e-01	-1.48460556342341787328110e-01	-9.89474949265024272815339e-02	-4.53649774849864337311622e-02	 5.22961138767321087605922e-01	 5.67361118096278649325370e-01
-1.20244577667875843229872e-01	 4.17387421752476034386703e-02	-1.29860121913882242683513e-01	-2.94151502933161224095926e-01	-5.11617885857061693855030e-01	-1.15412846744059549575212e-01	 4.99643272114780934156641e-01	 5.96400851198079950954423e-01
-1.44752729347986785340963e-02	-2.76871148430594016254247e-01	-1.04329258121537375020305e-02	 1.38300739880464401698745e-01	 3.65601983777924632867951e-01	-5.03965212756461333754032e-01	 4.75888277884096544401160e-01	 5.38313564578481562605816e-01
 2.89852675305643792125210e-01	-3.04418879956440124878725e-01	 7.01575668659353557377045e-02	 1.10985157846967538719518e-01	-2.02676859672995812733376e-01	 5.54460394301053982601957e-01	 5.10783422875560541576156e-02	 6.74508374556706979952025e-01
-3.26255771590458765185616e-02	 3.81506484674538681733935e-01	-5.69204809720313537058090e-02	 2.35949771950393683006553e-01	 3.17060797964566098983141e-01	-2.24427197928587854325322e-02	-1.30002597860163271459299e-01	 8.22523092138309430687571e-01
