-6.02870386616126407997029e-02	 1.88702888808883278981554e-01	-1.11643158153765117979184e-01	 9.73803110470514377006168e-01
 4.66150104958235264596134e-02	 4.87536508126898276982431e-02	 2.18304236931207151783951e-01	 9.73546805483327504227020e-01
 4.00972442015414376470517e-01	 1.94710058958684734120581e-01	 1.00717746486986906018224e-01	 8.89474580427728533926768e-01
 1.17808322214103367020499e-01	 3.97656264343080212420034e-01	 1.09289488916465851731097e-01	 9.03352922316733364382912e-01
-9.58246563541454432488820e-02	 3.06476335288577317328418e-01	 3.96358328088234013186764e-01	 8.60110438779691510724490e-01
-2.75462584813098987357449e-01	-4.06509515284417671798778e-02	 9.52557927461887138376184e-02	 9.55716588982431392018668e-01
-4.76022679357316069737038e-02	-2.95440563448742476992948e-01	 3.53436682718194394858813e-01	 8.86302097969773883257005e-01
 2.97723509907653838268971e-01	-1.88025783996202427994504e-01	 2.19973421762931886647152e-01	 9.09735516465520865914129e-01
 5.77024663935633674860526e-01	-5.94890504709456036103177e-02	 3.04805142257311922904250e-01	 7.55378987884581132306039e-01
 1.78213365609158125302258e-01	 2.24852954122169629291861e-01	-3.72302752916406021199691e-01	 8.82650443557162600605182e-01
-1.19058531636451036400670e-02	 5.20142658493659815199806e-01	-1.99526903680904449389644e-01	 8.30360692821562218490783e-01
-4.00729033132890932744630e-01	 7.56732516796052301355502e-02	-2.13280713661078619169942e-01	 8.87806926175300104020494e-01
-3.46779102593109900265489e-01	-2.86322146610000549671327e-01	-1.55493201526606589224500e-01	 8.79537234370646126002669e-01
-1.44605500906714139197629e-02	-2.55080671121127255940308e-01	-2.27624305558857022158126e-02	 9.66543643849908762355483e-01
 2.38029170232416903418837e-01	-1.60013963900637185000519e-02	-1.15830804143277052431493e-01	 9.64193597906331856250972e-01
 2.56020645443286509745917e-01	-1.33671216137413811919643e-01	-4.34300892621253709080520e-01	 8.53210507290862119056385e-01
-9.50425832395459108115077e-02	-8.47740158064038268337370e-02	-3.51499137096682234826517e-01	 9.27485110519569166953602e-01
 3.39043855328476431698626e-02	-4.10871993771831020558771e-02	 5.72118338997242070753657e-01	 8.18439332432170263409432e-01
 2.77836880156248189344126e-01	 1.73040874055369053863274e-01	 4.38505650588592255090248e-01	 8.37004371752664177996905e-01
 2.95540438073409912622669e-02	 2.85903522946234223134354e-01	 6.79611678274350872186460e-01	 6.74917551123606740404171e-01
-3.34356451226286821576394e-01	 2.31346750941870460405170e-01	 6.42343660878932576352440e-01	 6.49676123680603456733706e-01
-2.82319748605551701370331e-01	 7.76194753605738158724892e-03	 4.35769499102830248915552e-01	 8.54599470728489407633788e-01
 4.53546443241586785810604e-02	-3.73759642578279371871730e-01	 6.69063109119702015270548e-01	 6.40781742743239957071921e-01
 3.39841821016333478500115e-01	-1.69204828528689843469834e-01	 5.45893917499620351385659e-01	 7.46911703970286278142510e-01
 5.62540851099566419080134e-01	 2.90846571033596623667705e-01	 3.59019534394579953318072e-01	 6.85609974318689086025813e-01
 4.64411105323987105641947e-01	 5.49598989369150636719041e-01	 1.27841988081589752468403e-01	 6.82583110118839431201820e-01
 2.10325366873110763954458e-01	 5.18578552394398317737512e-01	 3.80710912974879300829656e-01	 7.36137708440517068986253e-01
-1.46320825299069312563915e-01	 6.09667522106830617190099e-01	 1.68772640414635938244103e-01	 7.60533710245238636638021e-01
-4.48929910908909601818806e-01	 4.19506004816099009602226e-01	 3.60304243463748397058311e-01	 7.01895646913819892809272e-01
-5.51792145480199835994028e-01	 1.15157942628362403025832e-01	 2.45377956883617076577764e-01	 7.88703832063457510592741e-01
-4.21199672939892411083207e-01	-2.94905879209046206668177e-01	 2.39267774706887287328172e-01	 8.23633589595568649244228e-01
-2.89180770818922294740361e-01	-3.85225220995509876065199e-01	 5.29708650764378341513350e-01	 6.98129469513296241345301e-01
-3.01243694942468394348811e-02	-6.24072822819389805282242e-01	 3.76789523060631403872378e-01	 6.83853266053877084651447e-01
 2.94935123481822381030781e-01	-4.88225612551462129218294e-01	 4.35303443774677778499438e-01	 6.96534231767124145662251e-01
 6.00266957219093844067004e-01	-3.40912127325234737273973e-01	 4.56329071779135564401741e-01	 5.61446595646198698403850e-01
 6.98113320194896580517252e-01	 1.67773700456941066150307e-01	 3.64499868916132105378658e-02	 6.95097961482440185321252e-01
 6.88278176756568438321437e-01	 4.37631712138057793470836e-01	-1.42995652413785256928946e-01	 5.60628111427283082335293e-01
 3.61011519070371933448627e-01	 4.33468722772233305828848e-01	-1.56807369932039558646508e-01	 8.10670708865016131916548e-01
