-2.23818138385140669166518e-01	 4.87932910101514447087645e-02	 4.66267776228245667269334e-01	 5.30895068699497596487191e-02	 8.52819160662845909826046e-01
-3.92762923632693425335383e-02	-1.31129489081315952353490e-02	-5.31561380396846777651731e-02	 7.05249152619657815321830e-01	 7.05750296597237203322095e-01
 2.45333351095404189612381e-01	-1.84260702412060606292243e-01	 2.43776740597140578747926e-01	 3.36017740110233331662926e-01	 8.56460459952448349696397e-01
 2.93956622703066654256343e-02	 2.65734830626402351860804e-01	 3.09748763806713012236571e-01	 4.77162099498608327508009e-01	 7.77748628384480555908453e-01
-4.96985415241443351241912e-01	-7.45296781816842113244093e-02	-8.48020285148248093021195e-02	 4.89418593178018557221520e-01	 7.07621989991015332144286e-01
 1.72049107047528238023659e-01	-6.91122668589106536884970e-01	 4.00188257229993904484644e-02	-5.94719707551415437823961e-03	 7.00793611672593241834761e-01
 4.54441496366219555014254e-01	 7.36722212087173311534372e-02	-1.06389854263513924936824e-01	 5.30997403674933310391282e-01	 7.03404781333531681219995e-01
-2.40091535199014521895222e-01	 4.78084965380368098752939e-01	-1.36942794994465905089598e-01	 3.91650731504674609606553e-01	 7.35966844371395367829791e-01
-1.89947918135344673284948e-01	-5.18467325314651228396201e-01	-5.50743577019753988155415e-02	 3.77796935368147457356969e-01	 7.41179945578177901133188e-01
 3.02809706897459673946571e-01	-4.22135334062662515020037e-01	-1.48641451227399218337766e-01	 4.54386298318492976022753e-01	 7.08199726081498170948691e-01
 4.12701208072420999695140e-02	 1.39645659762158452776859e-01	-4.60256929786826807227129e-01	 4.25195577463192642131418e-01	 7.65616187346566889893040e-01
 1.55296083748389351919528e-01	 1.80150765898087844574249e-01	 7.30636524173259527259461e-01	 1.44292942990408790127077e-01	 6.23521165692015766346401e-01
 6.74508207678730320466798e-01	 1.76202596038817521639785e-01	 6.00334292024892329786567e-02	 9.34201753457805511571266e-02	 7.08279592491384279995259e-01
-9.26644410670623558390346e-02	 5.58301891383679804725659e-01	 9.85682746982991242479244e-02	-7.33833454908313087550198e-02	 8.15237069364923239156440e-01
-2.90372301826240242217381e-01	 3.44426956007112761160016e-01	 4.40246053809163262471316e-01	-3.27591380441777046961249e-01	 7.04216797494575330595978e-01
