-3.79578915581711131763121e-03	 2.75071088923818408977784e-02	 9.99614401129289231739961e-01
 4.23027483214195865190987e-01	 2.11760534649335446788498e-01	 8.81025098626872726903514e-01
 5.96511506812254024834097e-02	 4.73676030095205202741226e-01	 8.78676708884247315012317e-01
-3.65604010129428669273466e-01	 3.76793397027113952102439e-01	 8.51093675064060306567626e-01
-4.40204502055919710823417e-01	-6.98933248631328218891667e-02	 8.95173122646830132786988e-01
-4.66236223796520077300443e-02	-4.16146449563416842565289e-01	 9.08101519848944271906532e-01
 3.84319271984685684184768e-01	-2.60451873295205138525432e-01	 8.85699451777057111812042e-01
 7.46458769080501793879989e-01	-4.04598609446712581538819e-02	 6.64200501140401300403937e-01
 7.34104762805979804696221e-01	 3.85458440004875890760871e-01	 5.59027716892985138130712e-01
 3.84329351653367345953427e-01	 6.69647498880747482630227e-01	 6.35502302671250407506420e-01
-1.18270329958052769492305e-01	 7.85254891184958170313735e-01	 6.07772066585585024611760e-01
-5.43095168708920050804068e-01	 6.52395585651033615981476e-01	 5.28609153863300762488109e-01
-7.40211681379411623460385e-01	 2.26476747063626721034879e-01	 6.33083683085374326893202e-01
-7.68125894705394385297836e-01	-2.44705008088262843113370e-01	 5.91694235986426231299617e-01
-4.38915607681148789431802e-01	-5.09882217273195048612422e-01	 7.39846750241195838526664e-01
-1.56117097133166515821046e-01	-8.11449058640573595013734e-01	 5.63185473191594954123218e-01
 2.58336035267642982748981e-01	-6.79579912848388034696256e-01	 6.86610249657818916269036e-01
 6.83304874169171183595495e-01	-4.65000742514974363395197e-01	 5.62910968446321602343119e-01
 9.51975803545283327800064e-01	-1.17656842525510244024112e-01	 2.82663999956201617003160e-01
 9.35411866831074800821000e-01	 3.13234562006721506399742e-01	 1.63977890448868734996068e-01
 6.67964782993251571241444e-01	 7.05428796231662769145032e-01	 2.37051180397663346921533e-01
 2.27275208271547735083828e-01	 9.25615464141828492294906e-01	 3.02625167900212987959208e-01
-2.11275627620325312516769e-01	 9.57708377457368809082539e-01	 1.95338866899579188807223e-01
-5.98820924232684625998502e-01	 7.94360548613540440321401e-01	 1.02004017114567274715498e-01
-8.66784551947442971631119e-01	 4.47484924726575306053178e-01	 2.20094940077508460785083e-01
-9.64127623037626890756258e-01	 1.96802670416157676758218e-02	 2.64708544601390760586668e-01
-9.02126285547652728702417e-01	-4.01498482787581933983745e-01	 1.58009915015687091299768e-01
-6.19881702597933514908846e-01	-6.92134332496467830075915e-01	 3.69725223056199203686134e-01
-3.28812688637459382690054e-01	-9.35308702610079034656110e-01	 1.30689887186638570293340e-01
 1.12064785260098456753930e-01	-9.67179451702021353298733e-01	 2.28046907696608347482226e-01
 4.99107537257324263002545e-01	-8.03879653604960719981420e-01	 3.23526148514918510112892e-01
