 -2.10844116206245248135e-02	 -3.66833518543695724645e-01	  3.10069467864860226491e-02	 -1.43342081000330856533e-01	 -6.46290194513766680373e-02	 -1.39990275370013381867e-02	 -4.39487702900494880964e-01	  8.03715067917080361326e-01
  2.65472902471961480497e-01	 -2.07305724475557062725e-01	 -7.61203528684994690234e-02	 -2.69451691443508722923e-01	  4.60054715544593595400e-02	 -5.41766516371141176878e-02	  7.65737004724237002584e-01	  4.65558996380244560775e-01
  7.88320936134324218303e-02	  2.24604659510332038685e-01	  9.72924491274742841984e-02	  1.53529652581328612815e-01	  2.77916034272846612652e-01	  6.85433082727961884295e-01	  3.61477987709007464456e-01	  4.82264351224251985872e-01
 -5.08296783239957361555e-02	 -2.80038241443566204847e-01	  5.57424660998373927567e-02	  2.52074913979009496146e-01	  1.94089138650824277743e-01	  2.13008681317507636566e-01	  6.03854988536726589032e-01	  6.36130334999616686709e-01
 -2.17960985194333156656e-01	 -1.37983954055030277885e-01	  4.54261749896753941336e-01	  7.17199304153239403092e-01	 -9.44959121903673690546e-03	  1.82980387236991892674e-01	  3.47300177645988694675e-01	  2.41942819233722211658e-01
  8.03852424644934393516e-02	 -5.73677324514308521752e-03	  5.62090805371312507432e-01	  6.05100454907553098050e-02	 -1.92470152122303811426e-01	  2.61333219671249505911e-01	  5.19376772348121740208e-01	  5.46631247114466645165e-01
  5.52706761613183439330e-01	  4.91909485000183610559e-01	  6.14950916348296697245e-02	  3.71701004551408697996e-01	 -2.76341610249526969945e-01	  2.86831239142717353552e-01	  1.32985529669487984039e-01	  3.66435553336868335972e-01
  6.25019847499516945089e-02	  6.31289523493317128455e-01	  3.21657121816320057395e-01	  1.49335315172300642228e-01	 -1.51797580848976682022e-01	 -1.13911656942443373364e-02	  4.84293860492250261007e-01	  4.62698488801471796705e-01
 -4.39799706565399128877e-01	  3.99839292535548285201e-01	  8.87434368710458961957e-04	  4.48491320924341262122e-03	  1.26907191507183741974e-01	  3.06280685933158991485e-01	  6.03585595010948661177e-01	  4.15277006258183811749e-01
 -6.66005115775663680822e-01	 -2.02973686677804854295e-01	  7.82936159465391634527e-02	  3.24501436705649737302e-01	 -1.49764227098157759466e-01	  1.50176169258625979985e-01	  4.30235772213834632982e-01	  4.16800636193266349494e-01
  5.91198348512727428483e-02	 -5.04367040495994900517e-01	  2.19058173529250221900e-01	  9.15002807226149295072e-03	 -3.71702212198758874528e-01	 -1.10922525184379061614e-01	  3.21959238491920207714e-01	  6.63267996203456222659e-01
  4.87001533962544863599e-01	 -5.90934473740715726642e-01	  1.04851027806403124254e-01	  4.61411793119818371134e-03	 -1.44823020383855749493e-01	  2.43304165705528541164e-01	  5.20083229747150710409e-01	  2.27933620599454545008e-01
 -3.48880168743290253186e-01	 -4.98114970947612784036e-03	 -4.16571204464643130017e-01	  2.85147868308510188395e-01	  8.61479636420050959300e-02	  4.85802657816239602528e-01	  2.16277721874270079105e-01	  5.77247948333385774156e-01
 -1.05895153926424123725e-01	  8.00110619018479518605e-02	  2.00737854776879415253e-01	 -2.77824863103896813055e-01	  3.27884644687281567865e-01	 -6.72757825112856727712e-03	  3.99854543075181201317e-01	  7.72958504255191747312e-01
 -9.77390457734744200202e-02	 -9.41660122006572203324e-02	 -9.80754142440737747277e-02	 -3.20413696149234095145e-01	 -1.59090742082848429773e-01	  5.29581866807532053443e-01	  5.53943567912003054232e-01	  5.06631841892566048280e-01
 -1.40589737221112509591e-01	  5.02576655706837072124e-01	 -5.69571241184690796322e-02	 -5.26527093429791315238e-01	 -1.04343145935774747612e-01	  2.45814963007912723469e-01	  2.90780048677456270934e-01	  5.39732166886447095600e-01
 -6.25758814098862248265e-01	  1.01265039002333107065e-01	 -1.97064517885670364983e-01	 -3.13884033760455483097e-01	 -2.38436611239019255470e-02	  5.51531135255614257673e-01	  6.43395303175719468491e-02	  3.89767878487403074406e-01
 -1.12797416299167480025e-01	 -2.48824691673839748507e-01	  1.78456589122892805843e-01	 -4.29407283149057572569e-01	  3.96186132139826452381e-01	  3.73672990546125405320e-01	 -2.66435595713232387105e-01	  5.84416602125703787962e-01
  4.76992403612959081638e-01	 -2.37272758242345366275e-01	  3.67430506384269842113e-02	 -6.60774810407369517229e-01	 -4.91083509955954178317e-01	  1.28441284099514302364e-01	  9.12144087100034695048e-02	 -1.10572318798063881640e-01
  1.73586573977924762957e-01	  1.95697274321156439170e-01	 -1.76475250273601946827e-01	  1.10359411541829724457e-01	 -2.04488718430307608864e-01	  2.19674637597503469300e-01	  4.05329350618010564311e-01	  7.96167758479081388856e-01
 -3.89857209296556261879e-01	 -3.07870758209730609190e-02	 -1.42131865699949511139e-01	 -5.86986576013174277122e-01	  2.16488401901904214952e-01	  7.79102654909859387855e-02	  5.75912248230766476986e-01	  3.12564632301455647134e-01
