-5.60804708909635671321148e-02	 4.07267317779518300824293e-02	 8.24884828683474652377683e-02	 2.42441569287297958856797e-01	 9.64164949466078224915577e-01
 5.59554441556628992526790e-02	 7.09234283608266898729644e-03	-3.14467427883454234138760e-02	 6.83329650272151423173739e-01	 7.27248498361722894856030e-01
 2.85057812330281670765153e-02	-1.96906332174767439990859e-01	 4.74357830790443246726795e-01	 3.73478951572142447989933e-01	 7.71954297796270672016306e-01
 4.86317852496624056235497e-02	 2.76164219290496115721822e-01	 4.11372380269951987141752e-01	 5.31005556076380003105442e-01	 6.85692451186499463133828e-01
-3.74563134101144667997829e-01	-2.34651893520200598153291e-02	 2.00199927991485338019118e-01	 6.96621835790211640926373e-01	 5.77745489115649490940996e-01
 3.79736540626827823174949e-01	-5.17942427631013280198147e-01	 1.56105242101994889925010e-01	 3.74403690767664110161661e-01	 6.50375915221567013624338e-01
 2.01780662122195975083372e-01	 4.44039180756427009910681e-01	-1.63321636401641372138283e-02	 3.58214907952599304064023e-01	 7.95945419295840284057419e-01
-3.38680651421149114810305e-01	 3.14760649461984509667190e-01	-1.42541087357177048700052e-01	 5.49787366254112508379137e-01	 6.80908980867205082532223e-01
-1.26461593652420406508341e-01	-4.31182371363208083447915e-01	-3.86222388182212786333913e-02	 3.91495074297828038467628e-01	 8.02078024524856991739341e-01
 3.28265479187895614643367e-01	-1.79092513323555274640242e-01	-2.63600403482362077856038e-01	 3.46488488773925018548994e-01	 8.18918922284795569588312e-01
-1.93232376249797777045814e-01	-1.41254318699819664262307e-01	-4.47702882819451364326824e-01	 4.18931106881030523858556e-01	 7.52839506548436565580573e-01
-6.86460493420778944395622e-02	 2.12503575480130213470886e-01	 5.53643170707407428210445e-01	-9.22886928762328001552007e-03	 8.02199487545713796343705e-01
 3.93674472490310400907276e-01	 2.49067769606729660925026e-01	 2.48218308941701770731214e-01	 1.31055094855106399331923e-02	 8.49235875702299636280657e-01
-1.15571436074042535602224e-01	 5.88449102345474983621898e-01	 1.57768549273208130712121e-01	 3.18163090330483497303327e-02	 7.83879904355462509002450e-01
-4.11019848675732990539444e-01	 2.75986048618500956486344e-01	 3.05589208884396335008660e-01	 3.04590949849440573160564e-01	 7.54144531005660923028699e-01
-4.69856089277474964216452e-01	-2.88767033513480209094837e-01	 2.66682205088649870727835e-01	 2.53115390471089385382442e-01	 7.48773701675229497176645e-01
-6.45574226434985354305951e-02	-6.47385053190196901873321e-01	 1.29491101056924379220092e-01	-3.78844912733836067242343e-02	 7.47343128793981126278823e-01
 3.06439954360775146380291e-01	-2.66933718070434755631481e-01	 1.95771216718751556173927e-01	-1.65746072824225765263151e-02	 8.92322731766009069609424e-01
-1.54427044530839441272008e-01	 3.07383938067171402774846e-01	-2.89710777911584782540189e-01	 3.18562947787180902881055e-02	 8.92591868762327211861418e-01
