-3.41935173947571058317152e-01	 9.66585692115947275881993e-02	 9.93662631270336577093971e-02	 5.72650432574223419712744e-02	 9.27676947211854785457774e-01
-5.29594724472428057815421e-02	-2.35909449044416769103449e-01	-8.41276471785119689394961e-02	 8.10734415568547528430088e-01	 5.26473430025298894108232e-01
 2.13286854940899217591976e-01	 2.79497703999176727585052e-01	 2.71374991671938681214726e-01	 4.95990535047321046135949e-01	 7.46149283995592882412495e-01
 7.37000968974092618424265e-01	 2.93179058623529607482960e-03	 3.75602126454053109050335e-01	 1.68995692598203801904067e-02	 5.61656855648743125186684e-01
-1.36980235026584795665627e-01	 7.14792686777317998192416e-01	-1.10193833093352996921332e-01	-3.46328953644958401070220e-02	 6.75992390377725183014945e-01
-4.45527917084072966336095e-01	 3.13506275775353060453199e-01	 6.56869728473409519864390e-01	-1.91309434989392734838276e-01	 4.84913961489566058826739e-01
-4.13800835037833658613948e-01	-3.27684726108520563148119e-01	 4.29061469538089323982888e-01	 4.00575276542861458128897e-01	 6.13870745660355376926987e-01
 5.99726183950295629876415e-02	-8.15353112234583288220335e-01	 4.35290124719758531046665e-01	 1.26322053010083507063044e-01	 3.55201117195593829567457e-01
 1.74999715314150205980326e-01	-4.03520900771267232443051e-01	 1.06886599914236019026603e-01	 2.03899017957140160639540e-01	 8.68070519897778614115680e-01
 5.32649149724444340159302e-02	 2.27794421842103744779706e-01	-4.33948344385677975409976e-01	 4.38487830201458705925432e-01	 7.51458453529365577594490e-01
-5.24954055481306025576771e-01	 4.00728253130276546034594e-01	 1.25835989499124140111874e-01	 5.32218133216712296906792e-01	 5.14537918135273275588304e-01
-6.15613928241564578591749e-01	-1.16962841077056900473963e-01	-4.22746603609165660930813e-01	 4.08867951462602130519031e-01	 5.11323275986790393154990e-01
-2.79610527846402834306616e-01	-7.91516097772852811331745e-01	-8.51020963168120370134773e-02	 3.86753762583326443635912e-01	 3.72155048352183326354492e-01
 6.82441208874273952389444e-01	-5.37020887730683571525958e-01	-1.54048711877622923616116e-01	 1.14328860545896665579235e-01	 4.57253177776043850943921e-01
 6.77232716701460679686875e-01	 9.54438373267652573339603e-02	-1.84511122059855509069948e-01	 5.71812127773824729892738e-01	 4.13802921343585317082159e-01
 2.43863078733468838232845e-02	-4.51271840209716390557304e-01	-5.86508598920881252247739e-01	 2.22718737698815893999438e-01	 6.34163276681765752940123e-01
 3.26784167203726605421821e-01	-3.80810839648797194723073e-01	 5.78217991271667730579509e-01	-3.19731064209063942094247e-01	 5.58239387378248519411272e-01
 2.02497844434606638630569e-01	 3.65320196451090761780023e-01	 3.92295483941706601971333e-01	-2.45648104669331068805604e-01	 7.81854870814003399814851e-01
 3.76006100362844472573265e-02	 1.80444432774319152290587e-01	 4.75558008862851822051709e-01	-7.82128544169068740110617e-01	 3.57974190980336670619977e-01
-2.75366920444274632107096e-01	 5.29323047120330514303532e-01	 7.42819134280025883398935e-01	-2.38001321242430924352007e-01	-1.88587581103887097500049e-01
-4.96874328058565239985001e-01	 2.96534907987592799560872e-01	 7.01087380924851899521855e-02	-5.89824170335022990308005e-01	 5.58905325965695309875514e-01
-3.74148567806295129223315e-01	-3.85279666930540276581496e-01	 5.01964196054462963303422e-01	-3.68259072094607398106803e-01	 5.69200868901133860688901e-01
 6.43392560885742814669186e-01	-1.98930410133397406191591e-01	-4.80676250081686212700660e-02	-6.32003448423819391699396e-01	 3.80439021562614165805627e-01
-2.54934997258103090977954e-01	 1.54060450385702429887402e-01	-5.42338078119605992988284e-01	-2.48973786351051218357355e-01	 7.45087234846711687907828e-01
-6.53115784971793567059706e-01	 7.12485278261526855381192e-01	 9.94578168991853278635418e-02	-1.03515484871898197360984e-01	 2.12596299898790835891660e-01
-2.31634520089949946797248e-01	-1.12641288551117796368217e-01	-4.11616279869983336947570e-01	-8.04438615485136621074957e-01	 3.42210375761160645602388e-01
-4.97986970585239441255965e-01	-4.73307888507037755054796e-01	-1.85975977077371984469423e-01	-1.74660895878735816788563e-01	 6.80363966715830437159696e-01
 1.58008307349510102035595e-01	-7.59181652762143777124493e-01	-1.27143828571837286256496e-01	-3.39625060515679921824272e-01	 5.16880893479047753835687e-01
 4.93165697400593905364019e-01	 8.00168373231224389074967e-02	-2.67377746830555484969238e-01	-6.42654551778755883661987e-02	 8.21440194063321138528977e-01
-2.22857408439617571405122e-01	 1.49904874022639515718236e-02	-9.38126213924720731007767e-01	 2.10218523595442838280967e-02	 2.63793762742152160249987e-01
 5.11248302600833814945958e-02	-1.70151784618189527709120e-01	 3.53927056066856036628532e-03	-5.53599741954514557029654e-01	 8.13602741633726478376332e-01
-4.24123977794283568698575e-01	 1.36550098573526568213055e-01	-1.93499153783629584957282e-01	 8.74006478541689446615237e-01	-1.19864503373189757590156e-02
-1.56441693934560255296873e-01	-4.63569931422567860224149e-01	 7.07177334387891876055221e-01	 5.08392196596371026551253e-01	-4.54588522480920340096411e-02
 6.32567699638946656648386e-01	 3.50748442423397976952515e-01	 4.65765549848387805376149e-01	 4.85919087082266665245101e-01	 1.54203530746275213614283e-01
-4.26981090847184038827855e-02	 1.39666420900113746883520e-01	 4.70332368438614090155880e-01	 8.49985515100273314459400e-01	 1.87035423575827031150709e-01
-6.07677332712805995384997e-01	 1.79166061006126448029718e-01	 6.61530508629553537502943e-01	 3.91244343598175614573620e-01	 8.90675678648278207338862e-02
 1.92541240362286737719533e-02	-5.09937021302620641094450e-01	 7.42091962195714077710207e-02	 8.33342467762890892757355e-01	-1.99064913111046820626271e-01
 4.59693775360279055508528e-01	-3.81815331383764999806374e-01	 3.60644002746767833311736e-01	 6.27851399348047234383330e-01	 3.44437525880684491941253e-01
 5.88180727731255278967204e-02	 6.57707696808481623307330e-01	-9.59014570309140862436337e-02	 6.90490045318301270960148e-01	 2.79262291994131939265600e-01
-8.79005649603704308781005e-01	 2.76036570824520099964872e-01	-8.18429371083447543266942e-02	 3.57393841813610391167089e-01	-1.29322291239357345382643e-01
-6.50358807728666832304043e-01	-3.46890985846230015532399e-01	 1.57901323880017319112312e-01	 6.54908350476486988966940e-01	 5.35003695452892849560023e-02
 4.66569749302376712840612e-01	-7.91804619092232431221134e-01	 1.78907790270337874183326e-01	 3.20609256868164937959165e-01	-1.43386963184070737042930e-01
 3.19008607983980674305258e-01	 9.63832206894725540546887e-02	-1.21009845505984384161913e-01	 9.26394223359686463936669e-01	-1.26862693563034867327843e-01
-2.29168576741396901041981e-01	 5.44773216898902012950145e-01	-3.76906927760690069195704e-01	 5.86504307674842406683524e-01	-4.05780446139037187514020e-01
-1.11689378731302281499982e-02	 1.25926724330580247501743e-01	-7.09486347747620982318040e-01	 6.70874549030496369894649e-01	 1.74854730416498294065519e-01
 3.64588308905412050719974e-01	-5.28468327751651867352223e-01	-4.13071086139090326572187e-01	 6.29267741481997155972294e-01	 1.45571215900957506850233e-01
 7.86653305581000217294729e-01	-1.80542204206285583634184e-01	-2.05882021517042351765880e-01	 4.77289643750405279121196e-01	-2.79979067973820050507783e-01
 5.12065104880260801856195e-01	 5.62819088497335973109159e-01	-4.67306513142045465425412e-01	 4.45432182649778685146202e-01	-6.51060321465920383010584e-02
 5.33927235117229170846542e-01	-8.86015392309813243354455e-02	-7.86602070334891934066945e-01	 2.23998667448265631474413e-01	 1.95328581554864350033895e-01
 6.61594756167080827458093e-02	-4.00780930744373958818372e-02	 7.94488033254187042686567e-01	 2.64795933571687736041156e-01	 5.41006976684618390294190e-01
