 4.58897929277963763979725e-04	-7.37492781802843479221909e-03	 5.81306164482519802105820e-03	 9.99955803106658658307992e-01
 4.64161808825649946363967e-03	-6.38016998294393001406322e-03	 3.07632811289259455733713e-01	 9.51472439028466232535663e-01
 1.77873623241625561375301e-01	 1.38570114651518194737179e-01	 2.05027975387343325275324e-01	 9.52429958993798342348214e-01
-7.22588705548856957694426e-02	 2.09840804759462873363418e-01	 2.02700421599161517693943e-01	 9.53759944308606111285087e-01
-2.31791114865224523455822e-01	-7.74450979556978204298989e-03	 2.03085532339955271430298e-01	 9.51298674545360434251506e-01
-7.44732429539373408378111e-02	-2.14476513091927112331092e-01	 1.93102404448710629480956e-01	 9.54549643974570427573667e-01
 1.89213982671626951281851e-01	-1.42194517685567928255708e-01	 1.95013412811872649532674e-01	 9.51813299300433124372489e-01
 2.64942036313686679616097e-01	 1.43407898750504997353872e-01	-1.51117371697122635345115e-04	 9.53540701351265007623681e-01
 2.29822491360628022513679e-03	 3.04635459787472029358213e-01	 4.96530895159638815082592e-04	 9.52466119218627227382967e-01
-2.70000910530177939961050e-01	 1.51606184846855535086618e-01	 2.71879665580524940149409e-03	 9.50845771497039526920503e-01
-2.65689392635528098818298e-01	-1.60262441441979430756248e-01	 2.81957769034457857160181e-03	 9.50640387573381318020438e-01
-7.56058911675970557464410e-03	-3.05534616326532615371292e-01	 6.12833232719074433997308e-03	 9.52131230063006372965617e-01
 2.59016545706652889791144e-01	-1.53127317271540053233991e-01	-7.28127087803174394275985e-03	 9.53629611982458991192857e-01
 1.50092547311537344301158e-01	 1.65272507960105619062574e-01	-1.91963192719783209971851e-01	 9.55671155782645831422428e-01
-1.15574818560099504272110e-01	 1.90277931452389026389937e-01	-2.02851699874189661532142e-01	 9.53565916953385883658711e-01
-2.19533568774825577074594e-01	-4.95494457146175501516261e-02	-1.91193478807992506274260e-01	 9.55403013534948386542567e-01
-1.53038634319052225390978e-02	-2.26427740387985271253157e-01	-1.95993613745427341932270e-01	 9.53982585542239802656184e-01
 2.10706753987535300165490e-01	-8.56759947160046914094167e-02	-2.01095903207747062069188e-01	 9.52797316047080178336159e-01
-7.56098634483824607460667e-03	-3.78846845410810064563867e-03	-3.08458069534873591255320e-01	 9.51200346052861966938963e-01
 1.29534112776337083025591e-03	-6.34247048530479223815703e-03	 5.58702605170289579028520e-01	 8.29342808575221912548159e-01
 2.33294996121794023791196e-01	 1.35299594154412589075420e-01	 4.87561543278996312178464e-01	 8.30392200181087281052328e-01
 2.57928943226958624565515e-03	 2.62198974178610377805398e-01	 4.95904544333681140955150e-01	 8.27842816067707931715347e-01
-2.23233594237623789169334e-01	 1.28718719048378033020796e-01	 4.82730213611308967003310e-01	 8.37000474693459506347892e-01
-2.19264225299328957552447e-01	-1.31474047462839138677992e-01	 4.90055546513771811412141e-01	 8.33356667747197299433992e-01
-2.47155888314979678421768e-03	-2.67564989277505271836333e-01	 4.89156638098962703864458e-01	 8.30137730327525691365054e-01
 2.32044267194661535391731e-01	-1.35863315986993110628944e-01	 4.80920727634206013334506e-01	 8.34512954460801981149132e-01
